interpret,name,phonetic,sound
n.犀牛,rhinoceros,[raɪˈnɒsərəs],http://sound.yywz123.com/qsbdcword/r/rhinoceros.mp3
n.雪橇，大锤；v.用雪橇搬运，坐雪橇往,sledge,[sledʒ],http://sound.yywz123.com/qsbdcword/s/sledge.mp3
vt. 大声喊叫；大声发出 vi. 吼叫；怒吼；咆哮 n. 吼叫声；轰鸣声,bellow,[ˈbeləʊ],http://sound.yywz123.com/qsbdcword/b/bellow.mp3
n.獠牙，长牙，象牙,tusk,[tʌsk],http://sound.yywz123.com/qsbdcword/t/tusk.mp3
n.鳍；(飞机的)安定翼,fin,[fɪn],http://sound.yywz123.com/qsbdcword/f/fin.mp3
n.立交桥，天桥,flyover,[ˈflaɪəʊvə(r)],http://sound.yywz123.com/qsbdcword/f/flyover.mp3
n.(雨)水坑，泥潭,puddle,[ˈpʌdl],http://sound.yywz123.com/qsbdcword/p/puddle.mp3
n.[植]冬青属灌木,holly,[ˈhɒli],http://sound.yywz123.com/qsbdcword/h/holly.mp3
n.知更鸟，红襟鸟,robin,[ˈrɒbɪn],http://sound.yywz123.com/qsbdcword/r/robin.mp3
n.大提琴,cello,[ˈtʃeləʊ],http://sound.yywz123.com/qsbdcword/c/cello.mp3
n.臀部；流浪汉，乞丐；vt.乞求，乞讨,bum,[bʌm],http://sound.yywz123.com/qsbdcword/b/bum.mp3
vi.发出嘶嘶声；发嘘声表示不满,hiss,[hɪs],http://sound.yywz123.com/qsbdcword/h/hiss.mp3
n.队列；结盟，联合,alignment,[əˈlaɪnmənt],http://sound.yywz123.com/qsbdcword/a/alignment.mp3
n.裁判；v.做仲裁人，当裁判,umpire,[ˈʌmpaɪə(r)],http://sound.yywz123.com/qsbdcword/u/umpire.mp3
adj. 平板状的；有平面的 vt. 使成平面；把…制成表格 vi. 制成表格,tabulate,[ˈtæbjuleɪt],http://sound.yywz123.com/qsbdcword/t/tabulate.mp3
adj./n.追求物质享受的(人)；中产阶级分子,bourgeois,[ˈbʊəʒwɑ:],http://sound.yywz123.com/qsbdcword/b/bourgeois.mp3
n.燃烧；氧化；骚动,combustion,[kəmˈbʌstʃən],http://sound.yywz123.com/qsbdcword/c/combustion.mp3
n.相互关系，相关，关连,correlation,[ˌkɒrəˈleɪʃn],http://sound.yywz123.com/qsbdcword/c/correlation.mp3
n.小路，人行道,footpath,[ˈfʊtpɑ:θ],http://sound.yywz123.com/qsbdcword/f/footpath.mp3
n.美人鱼,mermaid,[ˈmɜ:meɪd],http://sound.yywz123.com/qsbdcword/m/mermaid.mp3
n.长钉，钉鞋；v.以大钉钉牢，使...失效,spike,[spaɪk],http://sound.yywz123.com/qsbdcword/s/spike.mp3
n.沼泽；室...陷入泥淖,bog,[bɒg],http://sound.yywz123.com/qsbdcword/b/bog.mp3
n.啮齿动物；adj.啮齿目的,rodent,[ˈrəʊdnt],http://sound.yywz123.com/qsbdcword/r/rodent.mp3
n.零；无影响力的人；密码,cipher,['saɪfə(r)],http://sound.yywz123.com/qsbdcword/c/cipher.mp3
adj.神话的；虚构的；想像的,mythical,[ˈmɪθɪkl],http://sound.yywz123.com/qsbdcword/m/mythical.mp3
n.对超自然力敏感的人；adj.有超自然力的,psychic,[ˈsaɪkɪk],http://sound.yywz123.com/qsbdcword/p/psychic.mp3
n.雀簧；晒斑,freckle,[ˈfrekl],http://sound.yywz123.com/qsbdcword/f/freckle.mp3
vt. 使相等；视为平等 vi. 等同,equate,[iˈkweɪt],http://sound.yywz123.com/qsbdcword/e/equate.mp3
n.安慰，慰问,consolation,[ˌkɒnsəˈleɪʃn],http://sound.yywz123.com/qsbdcword/c/consolation.mp3
n.圣人，哲人；adj.贤明的，明智的,sage,[seɪdʒ],http://sound.yywz123.com/qsbdcword/s/sage.mp3
vt.迷住，吸引住；使感到非常愉快,enthrall,[ɪn'θrɔ:l],http://sound.yywz123.com/qsbdcword/e/enthrall.mp3
n. 唧唧声；喳喳声；[通信] 啁啾声 vi. 吱喳而鸣；尖声地说；咂嘴打招呼 vt. 吱喳而鸣；尖声地说；咂嘴向…打招呼,chirp,[tʃɜ:p],http://sound.yywz123.com/qsbdcword/c/chirp.mp3
vt.(使)茫然，(使)发昏,daze,[deɪz],http://sound.yywz123.com/qsbdcword/d/daze.mp3
n.格言，警语,aphorism,[ˈæfərɪzəm],http://sound.yywz123.com/qsbdcword/a/aphorism.mp3
n.民间信仰，民间传说，民俗,folklore,[ˈfəʊklɔ:(r)],http://sound.yywz123.com/qsbdcword/f/folklore.mp3
n.慈悲，捐助,benevolence,[bə'nevələns],http://sound.yywz123.com/qsbdcword/b/benevolence.mp3
adj.爱发号施令的，作威作福的,bossy,[ˈbɒsi],http://sound.yywz123.com/qsbdcword/b/bossy.mp3
n.阁楼，顶楼,loft,[lɒft],http://sound.yywz123.com/qsbdcword/l/loft.mp3
n.仲裁人，公断人,arbiter,[ˈɑ:bɪtə(r)],http://sound.yywz123.com/qsbdcword/a/arbiter.mp3
n.极蠢之人，低能儿,moron,[ˈmɔ:rɒn],http://sound.yywz123.com/qsbdcword/m/moron.mp3
adj.扭曲的，错的,awry,[əˈraɪ],http://sound.yywz123.com/qsbdcword/a/awry.mp3
n.平静； 安宁； 平稳,tranquility,[træŋ'kwɪlɪtɪ],http://sound.yywz123.com/qsbdcword/t/tranquility.mp3
n.要求；自命，自称；自负,pretension,[prɪˈtenʃn],http://sound.yywz123.com/qsbdcword/p/pretension.mp3
n.走廊；阳台,veranda,[vəˈrændə],http://sound.yywz123.com/qsbdcword/v/veranda.mp3
n.降级；低落；退化；陵削；降解；衰变,degradation,[ˌdegrəˈdeɪʃn],http://sound.yywz123.com/qsbdcword/d/degradation.mp3
vi. 冲刺；喷出；迸发 n. 冲刺；喷射 vt. 喷射；喷出,spurt,[spɜ:t],http://sound.yywz123.com/qsbdcword/s/spurt.mp3
n.鹌鹑；vi.畏惧，颤抖,quail,[kweɪl],http://sound.yywz123.com/qsbdcword/q/quail.mp3
n.雨雪；v.下雨雪，下冰雹,sleet,[sli:t],http://sound.yywz123.com/qsbdcword/s/sleet.mp3
n.连衣裙；v.使穿长工作服,frock,[frɒk],http://sound.yywz123.com/qsbdcword/f/frock.mp3
n.提要，梗概,synopsis,[sɪˈnɒpsɪs],http://sound.yywz123.com/qsbdcword/s/synopsis.mp3
n.传说；学问，经验，知识,lore,[lɔ:(r)],http://sound.yywz123.com/qsbdcword/l/lore.mp3
adj.有报仇心的，怀恨的，惩罚的,vindictive,[vɪnˈdɪktɪv],http://sound.yywz123.com/qsbdcword/v/vindictive.mp3
n.星号，星标,asterisk,[ˈæstərɪsk],http://sound.yywz123.com/qsbdcword/a/asterisk.mp3
n.戒律；格言,precept,[ˈpri:sept],http://sound.yywz123.com/qsbdcword/p/precept.mp3
n.(车、船等倚壁而设的)铺位；废话,bunk,[bʌŋk],http://sound.yywz123.com/qsbdcword/b/bunk.mp3
n.恒温器,thermostat,[ˈθɜ:məstæt],http://sound.yywz123.com/qsbdcword/t/thermostat.mp3
adj.昏昏欲睡的，令人发困的,drowsy,[ˈdraʊzi],http://sound.yywz123.com/qsbdcword/d/drowsy.mp3
n.突出；显著；杰出；重要,prominence,[ˈprɒmɪnəns],http://sound.yywz123.com/qsbdcword/p/prominence.mp3
n.营；部队；大队(的人),battalion,[bəˈtæliən],http://sound.yywz123.com/qsbdcword/b/battalion.mp3
adj.易受骗的；轻信的,gullible,[ˈgʌləbl],http://sound.yywz123.com/qsbdcword/g/gullible.mp3
n.节流阀，节气阀，喉咙；v.扼喉咙，使窒息，压,throttle,[ˈθrɒtl],http://sound.yywz123.com/qsbdcword/t/throttle.mp3
n.水中呼吸器,scuba,['skju:bə],http://sound.yywz123.com/qsbdcword/s/scuba.mp3
n./v.尖叫；(发出)刺耳的声音,screech,[skri:tʃ],http://sound.yywz123.com/qsbdcword/s/screech.mp3
vt.撒；使散落；撒在…上，散布于,strew,[stru:],http://sound.yywz123.com/qsbdcword/s/strew.mp3
n.庭院，平台,patio,[ˈpætiəʊ],http://sound.yywz123.com/qsbdcword/p/patio.mp3
n.欢呼，热烈欢迎，热烈鼓掌,ovation,[əʊˈveɪʃn],http://sound.yywz123.com/qsbdcword/o/ovation.mp3
n.突然向前或旁边倒；v.蹒跚而行,lurch,[lɜ:tʃ],http://sound.yywz123.com/qsbdcword/l/lurch.mp3
n.光辉；光泽，光亮；荣誉,luster,['lʌstə],http://sound.yywz123.com/qsbdcword/l/luster.mp3
n.不幸，灾祸，天命,fatality,[fəˈtæləti],http://sound.yywz123.com/qsbdcword/f/fatality.mp3
n.力学，动力学，动力，原动力；动态,dynamics,[daɪ'næmɪks],http://sound.yywz123.com/qsbdcword/d/dynamics.mp3
n.赌注；vt.押注，打赌,wager,[ˈweɪdʒə(r)],http://sound.yywz123.com/qsbdcword/w/wager.mp3
n.薪贴；奖学金；养老金,stipend,[ˈstaɪpend],http://sound.yywz123.com/qsbdcword/s/stipend.mp3
n. 漩涡；打旋；涡状形 vi. 盘绕；打旋；眩晕；大口喝酒 vt. 使成漩涡,swirl,[swɜ:l],http://sound.yywz123.com/qsbdcword/s/swirl.mp3
n. 实习生，实习医师 vt. 拘留，软禁 vi. 作实习医师,intern,[ɪnˈtɜ:n],http://sound.yywz123.com/qsbdcword/i/intern.mp3
adj.唠叨的，多话的,garrulous,[ˈgærələs],http://sound.yywz123.com/qsbdcword/g/garrulous.mp3
vt.躲避，困惑,elude,[iˈlu:d],http://sound.yywz123.com/qsbdcword/e/elude.mp3
n.贫血，贫血症,anemia,[ə'ni:mi:ə],http://sound.yywz123.com/qsbdcword/a/anemia.mp3
n.能力；水准,caliber,['kælɪbə],http://sound.yywz123.com/qsbdcword/c/caliber.mp3
n.(惩罚、损失、伤害等的)免除,impunity,[ɪmˈpju:nəti],http://sound.yywz123.com/qsbdcword/i/impunity.mp3
vi.生存，存在，供养,subsist,[səbˈsɪst],http://sound.yywz123.com/qsbdcword/s/subsist.mp3
vi. 感到极度痛苦；挣扎 vt. 使极度痛苦；折磨,agonize,[ˈægənaɪz],http://sound.yywz123.com/qsbdcword/a/agonize.mp3
vi. 蠕动；蜿蜒而行 vt. 使蠕动；蠕动到；不知不觉地潜入 n. 蠕动；扭动,wriggle,[ˈrɪgl],http://sound.yywz123.com/qsbdcword/w/wriggle.mp3
vt.收回；使退出；vi.撤退，退出,withdrawn,[wɪðˈdrɔ:n],http://sound.yywz123.com/qsbdcword/w/withdrawn.mp3
adj.剧场的，演戏的；做戏似的，做作的,theatrical,[θiˈætrɪkl],http://sound.yywz123.com/qsbdcword/t/theatrical.mp3
n.安慰剂；宽慰话,placebo,[pləˈsi:bəʊ],http://sound.yywz123.com/qsbdcword/p/placebo.mp3
vt.纵容，过分关怀,pamper,[ˈpæmpə(r)],http://sound.yywz123.com/qsbdcword/p/pamper.mp3
n.母马，母驴,mare,[meə(r)],http://sound.yywz123.com/qsbdcword/m/mare.mp3
adj.嗅觉的,olfactory,[ɒlˈfæktəri],http://sound.yywz123.com/qsbdcword/o/olfactory.mp3
adj.旋律美妙的，调子优美的，音乐性的,melodious,[məˈləʊdiəs],http://sound.yywz123.com/qsbdcword/m/melodious.mp3
n.使放心，使消除疑虑,reassurance,[ˌri:əˈʃʊərəns],http://sound.yywz123.com/qsbdcword/r/reassurance.mp3
n.侮辱，伤害尊严，轻蔑,indignity,[ɪnˈdɪgnəti],http://sound.yywz123.com/qsbdcword/i/indignity.mp3
