interpret,name,phonetic,sound
vt. 构成；写作；使平静；排…的版 vi. 组成；作曲；排字,compose,[kəmˈpəʊz],http://sound.yywz123.com/qsbdcword/c/compose.mp3
n.河马,hippo,[ˈhɪpəʊ],http://sound.yywz123.com/qsbdcword/h/hippo.mp3
n.考拉，树袋熊,koala,[kəʊˈɑ:lə],http://sound.yywz123.com/qsbdcword/k/koala.mp3
n.大洋洲,Oceania,[ˌəʊsiˈɑ:niə],http://sound.yywz123.com/qsbdcword/O/Oceania.mp3
n.金字塔,pyramid,[ˈpɪrəmɪd],http://sound.yywz123.com/qsbdcword/p/pyramid.mp3
n.幻想，白日梦,fantasy,[ˈfæntəsi],http://sound.yywz123.com/qsbdcword/f/fantasy.mp3
n.爪，钩，抓伤；vi./vt.用爪抓，搔，搜刮,claw,[klɔ:],http://sound.yywz123.com/qsbdcword/c/claw.mp3
n.摄影，摄影术,photography,[fəˈtɒgrəfi],http://sound.yywz123.com/qsbdcword/p/photography.mp3
n.魁北克[加拿大省名],Quebec,[kwɪ'bek],http://sound.yywz123.com/qsbdcword/Q/Quebec.mp3
adj.激烈的，苦涩的，辛酸的，厉害的，悲痛的；n.辛酸，苦味，苦酒,bitter,[ˈbɪtə(r)],http://sound.yywz123.com/qsbdcword/b/bitter.mp3
n.疼痛；vi.痛，哀怜，渴望,ache,[eɪk],http://sound.yywz123.com/qsbdcword/a/ache.mp3
n.理发，剪发的方式,haircut,[ˈheəkʌt],http://sound.yywz123.com/qsbdcword/h/haircut.mp3
n.食品，杂货；食品杂货店,grocery,[ˈgrəʊsəri],http://sound.yywz123.com/qsbdcword/g/grocery.mp3
n.群；串；突出物；vi.隆起；打褶；形成一串；vt.使成一串；使打褶,bunch,[bʌntʃ],http://sound.yywz123.com/qsbdcword/b/bunch.mp3
adj.泥泞的，污的，肮脏的；vt.使污浊，使沾上泥污,muddy,[ˈmʌdi],http://sound.yywz123.com/qsbdcword/m/muddy.mp3
n.（英）便士，美分,penny,[ˈpeni],http://sound.yywz123.com/qsbdcword/p/penny.mp3
n.钉子，指甲；vt.用钉钉牢,nail,[neɪl],http://sound.yywz123.com/qsbdcword/n/nail.mp3
vi.漏，渗；泄漏；vt.使渗漏，使泄漏；n.漏洞，漏隙；泄漏，漏出,leak,[li:k],http://sound.yywz123.com/qsbdcword/l/leak.mp3
adj.秃头的；无发的或少发的,bald,[bɔ:ld],http://sound.yywz123.com/qsbdcword/b/bald.mp3
n.毒药；毒害；vt./vi.毒害；投毒,poison,[ˈpɔɪzn],http://sound.yywz123.com/qsbdcword/p/poison.mp3
n.（二轮或四轮）运货马车，手推车；vt.用马车装载，用手提（笨重物品），强行带走,cart,[kɑ:t],http://sound.yywz123.com/qsbdcword/c/cart.mp3
adj.不整齐的，懒散的，懒惰的,untidy,[ʌnˈtaɪdi],http://sound.yywz123.com/qsbdcword/u/untidy.mp3
n.(希腊城市名)雅典,Athens,['æθənz],http://sound.yywz123.com/qsbdcword/A/Athens.mp3
vt.修正；文饰；（涂蜡等）打光滑；使（人、举止、仪表等）变得优雅；n.擦亮剂；擦亮，磨光；优美，优雅，精良；adj.使完美，使优美，使精炼；vi.得到改进，变得完美,polish,[ˈpɒlɪʃ],http://sound.yywz123.com/qsbdcword/p/polish.mp3
n.开关，电闸，转换，软枝；vt.转变，切换，摆动，转换，使转轨；vi.转换，变换，摆动,switch,[swɪtʃ],http://sound.yywz123.com/qsbdcword/s/switch.mp3
n.大理石，石弹，雕刻品；adj.大理石的，冷酷无情的，坚硬的,marble,[ˈmɑ:bl],http://sound.yywz123.com/qsbdcword/m/marble.mp3
n.莫扎特(奥地利作曲家),Mozart,['məʊtsɑ:t],http://sound.yywz123.com/qsbdcword/M/Mozart.mp3
n.铁，熨斗，坚强，烙铁，镣铐；vt.烫平，熨，用铁包；vi. 烫衣服,iron,[ˈaɪən],http://sound.yywz123.com/qsbdcword/i/iron.mp3
adv.公正地，正当地；相当；完全，简直,fairly,[ˈfeəli],http://sound.yywz123.com/qsbdcword/f/fairly.mp3
n.假订本，小册子，小册,brochure,[ˈbrəʊʃə(r)],http://sound.yywz123.com/qsbdcword/b/brochure.mp3
n.剑，刀剑，武力，杀戮,sword,[sɔ:d],http://sound.yywz123.com/qsbdcword/s/sword.mp3
n.显微镜；vt.仔细检查，放大，夸大,microscope,[ˈmaɪkrəskəʊp],http://sound.yywz123.com/qsbdcword/m/microscope.mp3
n.直升飞机；vt.用直升飞机载送；vi.乘直升飞机,helicopter,[ˈhelɪkɒptə(r)],http://sound.yywz123.com/qsbdcword/h/helicopter.mp3
n. 升； 公升(容量单位) (美liter),litre,[ˈli:tə(r)],http://sound.yywz123.com/qsbdcword/l/litre.mp3
n.汽车游客旅馆,motel,[məʊˈtel],http://sound.yywz123.com/qsbdcword/m/motel.mp3
n.唾液，唾吐，小雨；v.唾吐，吐出，降小雨,spit,[spɪt],http://sound.yywz123.com/qsbdcword/s/spit.mp3
n.流行性感冒,flu,[flu:],http://sound.yywz123.com/qsbdcword/f/flu.mp3
adj.晕眩的，眼花缭乱的；vt.使晕眩,dizzy,[ˈdɪzi],http://sound.yywz123.com/qsbdcword/d/dizzy.mp3
n.壁橱；储藏室,closet,[ˈklɒzɪt],http://sound.yywz123.com/qsbdcword/c/closet.mp3
n.卷笔刀，卷毛器,sharpener,[ˈʃɑ:pnə(r)],http://sound.yywz123.com/qsbdcword/s/sharpener.mp3
n.长筒袜,stocking,[ˈstɒkɪŋ],http://sound.yywz123.com/qsbdcword/s/stocking.mp3
adj.金的，含金的，可贵的，金色的，贵重的，繁盛的,golden,[ˈgəʊldən],http://sound.yywz123.com/qsbdcword/g/golden.mp3
n.阳台,balcony,[ˈbælkəni],http://sound.yywz123.com/qsbdcword/b/balcony.mp3
n.围墙，剑术；v.用篱笆围住，练习剑术，防护；[计算机]栅栏,fence,[fens],http://sound.yywz123.com/qsbdcword/f/fence.mp3
n.理发师，美容师,hairdresser,[ˈheədresə(r)],http://sound.yywz123.com/qsbdcword/h/hairdresser.mp3
n.邮递员(现在常改称mail carrier),mailman,[ˈmeɪlmæn],http://sound.yywz123.com/qsbdcword/m/mailman.mp3
n.徒步旅行,hiking,[ˈhaɪkɪŋ],http://sound.yywz123.com/qsbdcword/h/hiking.mp3
n.[复]剪刀，剪子,scissors,[ˈsɪzəz],http://sound.yywz123.com/qsbdcword/s/scissors.mp3
n.徒步旅行，远足，涨价；v.健行，徒步旅行，使...高涨,hike,[haɪk],http://sound.yywz123.com/qsbdcword/h/hike.mp3
adj.成熟的，已经成人的；n.成人，大人,grown-up,[ɡrəʊn ʌp],http://sound.yywz123.com/qsbdcword/g/grown-up.mp3
adj.可信赖的；可靠的,reliable,[rɪˈlaɪəbl],http://sound.yywz123.com/qsbdcword/r/reliable.mp3
n.耳语，密谈，谣传，飒飒的声音；vi.耳语，密谈，飒飒地响；vt.低声说,whisper,[ˈwɪspə(r)],http://sound.yywz123.com/qsbdcword/w/whisper.mp3
n.深度；深奥；深厚，深切，深,depth,[depθ],http://sound.yywz123.com/qsbdcword/d/depth.mp3
adj.分为百度的，摄氏的,centigrade,[ˈsentɪgreɪd],http://sound.yywz123.com/qsbdcword/c/centigrade.mp3
vt.承认，认可；认出，识别,recognise,['rekəgnaɪz],http://sound.yywz123.com/qsbdcword/r/recognise.mp3
n.阿拉伯语；adj.阿拉伯语的，阿拉伯人的，阿拉伯式的,Arabic,[ˈærəbɪk],http://sound.yywz123.com/qsbdcword/A/Arabic.mp3
n.阿拉伯人，阿拉伯马；adj.阿拉伯人的，阿拉伯的,Arab,[ˈærəb],http://sound.yywz123.com/qsbdcword/A/Arab.mp3
adv.确实地，无疑地；必定地，一定地,surely,[ˈʃʊəli],http://sound.yywz123.com/qsbdcword/s/surely.mp3
n.倾斜，斜坡，斜率，掮枪的姿势；vt.使倾斜，弄斜，掮；vi.倾斜，逃走；[美俚][贬]东方人（尤指越南人）,slope,[sləʊp],http://sound.yywz123.com/qsbdcword/s/slope.mp3
n.探险家，探测者,explorer,[ɪkˈsplɔ:rə(r)],http://sound.yywz123.com/qsbdcword/e/explorer.mp3
vt. 激起；刺激…，使…兴奋 vi. 激动,excite,[ɪkˈsaɪt],http://sound.yywz123.com/qsbdcword/e/excite.mp3
adj.健忘的；不留心的,forgetful,[fəˈgetfl],http://sound.yywz123.com/qsbdcword/f/forgetful.mp3
adj.周围的；n.环境，周围的事物,surrounding,[səˈraʊndɪŋ],http://sound.yywz123.com/qsbdcword/s/surrounding.mp3
adj.荷兰(人)的；荷兰语(或文化)的；n.[the~]荷兰人；荷兰语,Dutch,[dʌtʃ],http://sound.yywz123.com/qsbdcword/D/Dutch.mp3
n.海岸线,coastline,[ˈkəʊstlaɪn],http://sound.yywz123.com/qsbdcword/c/coastline.mp3
n.奥地利(欧洲国家),Austria,['ɒstrɪə],http://sound.yywz123.com/qsbdcword/A/Austria.mp3
adv.平等地；公平地,equally,[ˈi:kwəli],http://sound.yywz123.com/qsbdcword/e/equally.mp3
n.荷兰(欧洲),Holland,['hɒlənd],http://sound.yywz123.com/qsbdcword/H/Holland.mp3
vt.安排，整理，计划，改编(乐曲)；vi.协商，计划,arrange,[əˈreɪndʒ],http://sound.yywz123.com/qsbdcword/a/arrange.mp3
n.滑雪橇，滑雪板；vi.滑雪,ski,[ski:],http://sound.yywz123.com/qsbdcword/s/ski.mp3
n.赞美诗，圣诞颂歌,Carol,[ˈkærəl],http://sound.yywz123.com/qsbdcword/C/Carol.mp3
vt. 烤，焙；烘，烘烤；vi. 烤；烘；n.烤肉；adj.烤(烘)过的,roast,[rəʊst],http://sound.yywz123.com/qsbdcword/r/roast.mp3
n．蜻蜓,dragonfly,[ˈdrægənflaɪ],http://sound.yywz123.com/qsbdcword/d/dragonfly.mp3
n.郁金香,tulip,[ˈtju:lɪp],http://sound.yywz123.com/qsbdcword/t/tulip.mp3
n.荷花（莲花，莲饰）,lotus,[ˈləʊtəs],http://sound.yywz123.com/qsbdcword/l/lotus.mp3
n.花瓶，瓶,vase,[vɑ:z],http://sound.yywz123.com/qsbdcword/v/vase.mp3
n. 拉链；活力，精力；尖啸声，撕裂声；vi. 拉开或拉上；以尖啸声行进 vt. 给...以速度；拉上或拉开拉链,zip,[zɪp],http://sound.yywz123.com/qsbdcword/z/zip.mp3
n.对aunt的亲热称呼,auntie,"[ˈænti:, ˈɑ:n-]",http://sound.yywz123.com/qsbdcword/a/auntie.mp3
n.小萝卜,radish,[ˈrædɪʃ],http://sound.yywz123.com/qsbdcword/r/radish.mp3
n.威尔士(在大不列颠岛西南部),Wales,[weɪlz],http://sound.yywz123.com/qsbdcword/W/Wales.mp3
n.集子，粘贴集，影集，邮集，歌曲集,album,[ˈælbəm],http://sound.yywz123.com/qsbdcword/a/album.mp3
n.手掌，棕榈，胜利；vt.与…握手，藏…于掌中,palm,[pɑ:m],http://sound.yywz123.com/qsbdcword/p/palm.mp3
n.奴隶，附件，卑鄙的人；vi.拼命工作,slave,[sleɪv],http://sound.yywz123.com/qsbdcword/s/slave.mp3
n.蒙古人，蒙古国民，蒙古语；adj.蒙古的；蒙古人的；蒙古语的；蒙古族的,Mongolian,[mɒŋ'ɡəʊlɪən],http://sound.yywz123.com/qsbdcword/M/Mongolian.mp3
vbl.驾驶，drive的过去式；n.畜群,drove,[drəʊv],http://sound.yywz123.com/qsbdcword/d/drove.mp3
n.唇，口缘，唇状构造；v.以嘴唇碰，轻轻说出,lip,[lɪp],http://sound.yywz123.com/qsbdcword/l/lip.mp3
n.号角；警报器；角,horn,[hɔ:n],http://sound.yywz123.com/qsbdcword/h/horn.mp3
adj.散乱的，污秽的，麻烦的,messy,[ˈmesi],http://sound.yywz123.com/qsbdcword/m/messy.mp3
int.哎哟（ 表示惊讶；沮丧；狼狈；轻度道歉等）,oops,[ʊps],http://sound.yywz123.com/qsbdcword/o/oops.mp3
n.女英雄；女主角，女主人公,heroine,[ˈherəʊɪn],http://sound.yywz123.com/qsbdcword/h/heroine.mp3
n.罪犯，犯人，刑事；adj.犯了罪的，罪的，有罪的,criminal,[ˈkrɪmɪnl],http://sound.yywz123.com/qsbdcword/c/criminal.mp3
n.小而圆的甜面包；(头发扎成的)髻,bun,[bʌn],http://sound.yywz123.com/qsbdcword/b/bun.mp3
n.生面团，意大利通心粉,pasta,[ˈpæstə],http://sound.yywz123.com/qsbdcword/p/pasta.mp3
adj.可怕的，极可憎的，极可厌的,horrible,[ˈhɒrəbl],http://sound.yywz123.com/qsbdcword/h/horrible.mp3
n.茉莉,jasmine,[ˈdʒæzmɪn],http://sound.yywz123.com/qsbdcword/j/jasmine.mp3
n.芍药；牡丹,peony,[ˈpi:əni],http://sound.yywz123.com/qsbdcword/p/peony.mp3
n.队列；辫子；长队；vt.梳成辫子；vi. 排队,queue,[kju:],http://sound.yywz123.com/qsbdcword/q/queue.mp3
n.国籍；国家；部落；民族,nationality,[ˌnæʃəˈnæləti],http://sound.yywz123.com/qsbdcword/n/nationality.mp3
n.上侧，上段，上部,upside,[ˈʌpsaɪd],http://sound.yywz123.com/qsbdcword/u/upside.mp3
n.望远镜,telescope,[ˈtelɪskəʊp],http://sound.yywz123.com/qsbdcword/t/telescope.mp3
adv.很少，难得；非常地，非凡地,rarely,[ˈreəli],http://sound.yywz123.com/qsbdcword/r/rarely.mp3
adj.紧的；难解的；紧密的,tight,[taɪt],http://sound.yywz123.com/qsbdcword/t/tight.mp3
n.(英)飞机 (=airplane),aeroplane,[ˈeərəpleɪn],http://sound.yywz123.com/qsbdcword/a/aeroplane.mp3
n.轮胎；vt.装轮胎于,tyre,['taɪə(r)],http://sound.yywz123.com/qsbdcword/t/tyre.mp3
n.（英）地铁；管，软管，隧道；vt.把…装管，使通过管子,tube,[tju:b],http://sound.yywz123.com/qsbdcword/t/tube.mp3
n.脸盆；盆地，流域,basin,[ˈbeɪsn],http://sound.yywz123.com/qsbdcword/b/basin.mp3
n.华盛顿特区(是美国首都),Washington,['wɒʃɪŋtən],http://sound.yywz123.com/qsbdcword/W/Washington.mp3
n.正午，中午；adj.正午的,midday,[ˌmɪdˈdeɪ],http://sound.yywz123.com/qsbdcword/m/midday.mp3
n.露天游乐场,funfair,[ˈfʌnfeə(r)],http://sound.yywz123.com/qsbdcword/f/funfair.mp3
adj.古典的；古典文学的；正统派的；古典主义的,classical,[ˈklæsɪkl],http://sound.yywz123.com/qsbdcword/c/classical.mp3
n.栅栏，障碍，壁垒，关卡,barrier,[ˈbæriə(r)],http://sound.yywz123.com/qsbdcword/b/barrier.mp3
n.食谱，处方，秘诀,recipe,[ˈresəpi],http://sound.yywz123.com/qsbdcword/r/recipe.mp3
adj.冻结的，冰冻的,frozen,[ˈfrəʊzn],http://sound.yywz123.com/qsbdcword/f/frozen.mp3
adv.逐渐地,gradually,[ˈgrædʒuəli],http://sound.yywz123.com/qsbdcword/g/gradually.mp3
vt.否定，否认；拒绝相信，拒绝接受，拒绝给予；vi.否定，拒绝,deny,[dɪˈnaɪ],http://sound.yywz123.com/qsbdcword/d/deny.mp3
vt.指责，控告，归咎于；vi.指责，控告,accuse,[əˈkju:z],http://sound.yywz123.com/qsbdcword/a/accuse.mp3
vt. 乘；使增加；使繁殖；使相乘 vi. 乘；繁殖；增加；adv.多样地，多倍地，多重地,multiply,[ˈmʌltɪplaɪ],http://sound.yywz123.com/qsbdcword/m/multiply.mp3
adv.有规则地，一丝不苟地，正式地,regularly,[ˈregjələli],http://sound.yywz123.com/qsbdcword/r/regularly.mp3
vi.爆发；vt.喷出,erupt,[ɪˈrʌpt],http://sound.yywz123.com/qsbdcword/e/erupt.mp3
n.咸肉，熏肉,bacon,[ˈbeɪkən],http://sound.yywz123.com/qsbdcword/b/bacon.mp3
adj.温暖而舒适的，安逸的,cosy,['kəʊzɪ],http://sound.yywz123.com/qsbdcword/c/cosy.mp3
n.领队，指挥；售票员，列车员；导体,conductor,[kənˈdʌktə(r)],http://sound.yywz123.com/qsbdcword/c/conductor.mp3
n.往返汽车（列车、飞机），航天飞机，梭子，穿梭；vi.穿梭往返；vt.使穿梭般来回移动；短程穿梭般运送,shuttle,[ˈʃʌtl],http://sound.yywz123.com/qsbdcword/s/shuttle.mp3
adv.极其，非常，极度,extremely,[ɪkˈstri:mli],http://sound.yywz123.com/qsbdcword/e/extremely.mp3
adj.左手的；用左手的,left-handed,[left 'hændɪd],http://sound.yywz123.com/qsbdcword/l/left-handed.mp3
n.祖先；祖宗,ancestor,[ˈænsestə(r)],http://sound.yywz123.com/qsbdcword/a/ancestor.mp3
vt. 密谋；绘图；划分；标绘 vi. 密谋；策划；绘制；n.小块土地，地区图，图，阴谋，情节；vt.划分，绘图，密谋；vi.密谋，策划,plot,[plɒt],http://sound.yywz123.com/qsbdcword/p/plot.mp3
adj.岩石的，像岩石的；多岩石的,rocky,[ˈrɒki],http://sound.yywz123.com/qsbdcword/r/rocky.mp3
n.稻草，麦杆，吸管；adj.用稻草做的，用来作稻草的，麦杆色的，无价值的，象稻草人的，非正式民意测验所发现的,straw,[strɔ:],http://sound.yywz123.com/qsbdcword/s/straw.mp3
n.镭,radium,[ˈreɪdiəm],http://sound.yywz123.com/qsbdcword/r/radium.mp3
n.男巫，术士，鬼才；adj.男巫的，巫术的,wizard,[ˈwɪzəd],http://sound.yywz123.com/qsbdcword/w/wizard.mp3
n.天花板；(规定价格、工资等的)最高限额,ceiling,[ˈsi:lɪŋ],http://sound.yywz123.com/qsbdcword/c/ceiling.mp3
n.小丑；丑角,clown,[klaʊn],http://sound.yywz123.com/qsbdcword/c/clown.mp3
n.香料，调味品；趣味，风味；vt.加香料于,spice,[spaɪs],http://sound.yywz123.com/qsbdcword/s/spice.mp3
n.字母表，符号系统,alphabet,[ˈælfəbet],http://sound.yywz123.com/qsbdcword/a/alphabet.mp3
n.虫，蠕虫，蚯蚓，小人物，螺纹，蜗杆；vi.蠕行，慢慢前进；vt.使蠕行，慢慢地走；网络病毒，（可以在网络上传播的病毒）,worm,[wɜ:m],http://sound.yywz123.com/qsbdcword/w/worm.mp3
n.鼾声，打鼾；vi.打鼾；vt.打鼾度过,snore,[snɔ:(r)],http://sound.yywz123.com/qsbdcword/s/snore.mp3
n.负号；adj.减的，负的，阴性的；prep.减，缺,minus,[ˈmaɪnəs],http://sound.yywz123.com/qsbdcword/m/minus.mp3
adj.理想的，完美的；空想的，观念的；n.理想,ideal,[aɪˈdi:əl],http://sound.yywz123.com/qsbdcword/i/ideal.mp3
n.隧道，地下道；vi.挖隧道；vt.掘隧道于,tunnel,[ˈtʌnl],http://sound.yywz123.com/qsbdcword/t/tunnel.mp3
n.盖子，眼睑；v.加盖，盖上；制止，取缔,lid,[lɪd],http://sound.yywz123.com/qsbdcword/l/lid.mp3
a.引起惊慌的；害怕的,scary,[ˈskeəri],http://sound.yywz123.com/qsbdcword/s/scary.mp3
n.坟墓，死亡；vt.埋葬,tomb,[tu:m],http://sound.yywz123.com/qsbdcword/t/tomb.mp3
n.黏土；泥土,clay,[kleɪ],http://sound.yywz123.com/qsbdcword/c/clay.mp3
n.火炬,torch,[tɔ:tʃ],http://sound.yywz123.com/qsbdcword/t/torch.mp3
n.画笔；漆刷；画刷,paintbrush,[ˈpeɪntbrʌʃ],http://sound.yywz123.com/qsbdcword/p/paintbrush.mp3
n.书架,bookshelf,[ˈbʊkʃelf],http://sound.yywz123.com/qsbdcword/b/bookshelf.mp3
n.制动器，刹车，闸；vt.制动，刹车,brake,[breɪk],http://sound.yywz123.com/qsbdcword/b/brake.mp3
n.炸面包圈,donut,[ˈdəuˌnʌt],http://sound.yywz123.com/qsbdcword/d/donut.mp3
vt.使恐怖，恐吓,terrify,[ˈterɪfaɪ],http://sound.yywz123.com/qsbdcword/t/terrify.mp3
n.好莱坞；美国电影业,Hollywood,[ˈhɒliwʊd],http://sound.yywz123.com/qsbdcword/H/Hollywood.mp3
adv.常常，屡次，经常地，频繁地,frequently,[ˈfri:kwəntli],http://sound.yywz123.com/qsbdcword/f/frequently.mp3
n.慈悲，博爱，慈善团体，施舍,charity,[ˈtʃærəti],http://sound.yywz123.com/qsbdcword/c/charity.mp3
adj.多汁的,juicy,[ˈdʒu:si],http://sound.yywz123.com/qsbdcword/j/juicy.mp3
adj.快活的，高兴的，兴高采烈,cheerful,[ˈtʃɪəfl],http://sound.yywz123.com/qsbdcword/c/cheerful.mp3
n.纤维；纤维制品,fibre,[ˈfaɪbə(r)],http://sound.yywz123.com/qsbdcword/f/fibre.mp3
(=Before Christ的缩写)公元前,B.C.,"[,bi'si]",http://sound.yywz123.com/qsbdcword/B/B.C..mp3
n.席子，垫子，团；vt.遮盖；vi.缠结；adj.粗糙的；暗淡的,mat,[mæt],http://sound.yywz123.com/qsbdcword/m/mat.mp3
n.编法，织法，编织；vt.编织，组合，编排，使迂回前进；vi.纺织，迂回行进，摇晃,weave,[wi:v],http://sound.yywz123.com/qsbdcword/w/weave.mp3
n.剃刀；vt.剃,razor,[ˈreɪzə(r)],http://sound.yywz123.com/qsbdcword/r/razor.mp3
n.物质，实质，主旨,substance,[ˈsʌbstəns],http://sound.yywz123.com/qsbdcword/s/substance.mp3
n.加仑(液量单位),gallon,[ˈgælən],http://sound.yywz123.com/qsbdcword/g/gallon.mp3
adj.立方体的，立方形的；3次的，立方的,cubic,[ˈkju:bɪk],http://sound.yywz123.com/qsbdcword/c/cubic.mp3
vt.获得，得到；vi.通用，流行，存在,obtain,[əbˈteɪn],http://sound.yywz123.com/qsbdcword/o/obtain.mp3
adj.宝贵的，珍贵的，过于精致的，珍爱的,precious,[ˈpreʃəs],http://sound.yywz123.com/qsbdcword/p/precious.mp3
vt.假装，假托，装扮；vi.假装，装作,pretend,[prɪˈtend],http://sound.yywz123.com/qsbdcword/p/pretend.mp3
adj.苏格兰(人)的；n.苏格兰(人)；苏格兰语,Scottish,[ˈskɒtɪʃ],http://sound.yywz123.com/qsbdcword/S/Scottish.mp3
vt./vi.欠（债等）；感激；把……归功于某人,owe,[əʊ],http://sound.yywz123.com/qsbdcword/o/owe.mp3
vt.招待，款待；使欢乐，使娱乐；vi.款待，请客,entertain,[ˌentəˈteɪn],http://sound.yywz123.com/qsbdcword/e/entertain.mp3
vt.娱乐，逗乐，使高兴，使有趣,amuse,[əˈmju:z],http://sound.yywz123.com/qsbdcword/a/amuse.mp3
n.卷，册，体积，量，大量，音量,volume,[ˈvɒlju:m],http://sound.yywz123.com/qsbdcword/v/volume.mp3
n.储备（物），储藏量，预备队；vt.储备，保存，保留，预定，预约,reserve,[rɪˈzɜ:v],http://sound.yywz123.com/qsbdcword/r/reserve.mp3
n.外套，围巾，包裹，限制，约束，秘密；vt.包装，卷，缠绕，包，裹，覆盖，遮蔽，隐藏,wrap,[ræp],http://sound.yywz123.com/qsbdcword/w/wrap.mp3
n.少女，未婚女子，女仆,maid,[meɪd],http://sound.yywz123.com/qsbdcword/m/maid.mp3
adv.完全地，十分地，全然,completely,[kəmˈpli:tli],http://sound.yywz123.com/qsbdcword/c/completely.mp3
adj.年老的；年龄相当大的,elderly,[ˈeldəli],http://sound.yywz123.com/qsbdcword/e/elderly.mp3
n.昏厥，昏倒；adj.微弱的，无力的，模糊的；vi.昏倒，变得微弱,faint,[feɪnt],http://sound.yywz123.com/qsbdcword/f/faint.mp3
vt.相似，类似，象,resemble,[rɪˈzembl],http://sound.yywz123.com/qsbdcword/r/resemble.mp3
abbr.（=British Broadcasting Corporation）英国广播公司,BBC,[ˌbi: bi: ˈsi:],http://sound.yywz123.com/qsbdcword/B/BBC.mp3
