interpret,name,phonetic,sound
n.鹳,stork,[stɔ:k],http://sound.yywz123.com/qsbdcword/s/stork.mp3
n.鲸须,baleen,[bə'li:n],http://sound.yywz123.com/qsbdcword/b/baleen.mp3
n.鱼叉；vt.用鱼叉叉，用鱼叉捕获,harpoon,[hɑ:ˈpu:n],http://sound.yywz123.com/qsbdcword/h/harpoon.mp3
n.泳者所戴的通气管，潜水艇的吸、排气装置,snorkel,[ˈsnɔ:kl],http://sound.yywz123.com/qsbdcword/s/snorkel.mp3
n.甲烷，沼气,methane,[ˈmi:θeɪn],http://sound.yywz123.com/qsbdcword/m/methane.mp3
"n.护卫, 侍从, 乡绅",squire,[ˈskwaɪə(r)],http://sound.yywz123.com/qsbdcword/s/squire.mp3
vi.马上长枪比武，竞争；n.竞技，厮打,joust,[dʒaʊst],http://sound.yywz123.com/qsbdcword/j/joust.mp3
n.黑猩猩,chimp,[tʃɪmp],http://sound.yywz123.com/qsbdcword/c/chimp.mp3
n.地雷,landmine,[ˈlændmaɪn],http://sound.yywz123.com/qsbdcword/l/landmine.mp3
n.（笑话、故事等的）结尾警语，点睛之笔,punchline,[ˈpʌntʃlaɪn],http://sound.yywz123.com/qsbdcword/p/punchline.mp3
n.高粱属的植物，高粱糖浆，甜得发腻的东西,sorghum,[ˈsɔ:gəm],http://sound.yywz123.com/qsbdcword/s/sorghum.mp3
n.喜欢收藏物品的人，喜鹊，饶舌者,magpie,[ˈmægpaɪ],http://sound.yywz123.com/qsbdcword/m/magpie.mp3
adj.略为灰色的，呈灰色的；n.灰色大熊,grizzly,['grɪzlɪ],http://sound.yywz123.com/qsbdcword/g/grizzly.mp3
n.软骨病，佝偻病，驼背,rickets,[ˈrɪkɪts],http://sound.yywz123.com/qsbdcword/r/rickets.mp3
n.蔷薇花蕾，妙龄少女,rosebud,[ˈrəʊzbʌd],http://sound.yywz123.com/qsbdcword/r/rosebud.mp3
adj.下流的，卑鄙的，无礼的；n.坏血病,scurvy,[ˈskɜ:vi],http://sound.yywz123.com/qsbdcword/s/scurvy.mp3
n.牦牛,yak,[jæk],http://sound.yywz123.com/qsbdcword/y/yak.mp3
n.鲶鱼,catfish,[ˈkætfɪʃ],http://sound.yywz123.com/qsbdcword/c/catfish.mp3
adj.易记住的，诡诈的，易使人上当的,catchy,[ˈkætʃi],http://sound.yywz123.com/qsbdcword/c/catchy.mp3
n.磁力悬浮列车；adj.磁力悬浮列车的,maglev,['mæglev],http://sound.yywz123.com/qsbdcword/m/maglev.mp3
vi.腐朽，崩碎；vt.使腐朽；使衰退；n.制模工，铸工,moulder,['məʊldə(r)],http://sound.yywz123.com/qsbdcword/m/moulder.mp3
n.少数民族聚居区，贫民区,ghetto,[ˈgetəʊ],http://sound.yywz123.com/qsbdcword/g/ghetto.mp3
n.冬眠,hibernation,[ˌhaɪbə'neɪʃn],http://sound.yywz123.com/qsbdcword/h/hibernation.mp3
n.脱水，干燥,dehydration,[ˌdi:haɪ'dreɪʃn],http://sound.yywz123.com/qsbdcword/d/dehydration.mp3
n.胶体；adj．胶体的，胶质的,colloid,['kɒlɔɪd],http://sound.yywz123.com/qsbdcword/c/colloid.mp3
vt.使成对，使结合；adj.共轭的，成对的,conjugate,[ˈkɒndʒəgeɪt],http://sound.yywz123.com/qsbdcword/c/conjugate.mp3
adj.同类的，同质的，纯系的,homogenous,[hə'mɒdʒənəs],http://sound.yywz123.com/qsbdcword/h/homogenous.mp3
n.血浆，细胞质，乳清,plasma,[ˈplæzmə],http://sound.yywz123.com/qsbdcword/p/plasma.mp3
n.白金,platinum,[ˈplætɪnəm],http://sound.yywz123.com/qsbdcword/p/platinum.mp3
n电焊工,welder,[ˈweldə(r)],http://sound.yywz123.com/qsbdcword/w/welder.mp3
vt.敲击，重打，瓜分；vi.重击；n.重击，重打，尝试，一份,whack,[wæk],http://sound.yywz123.com/qsbdcword/w/whack.mp3
adj.胃的,gastric,[ˈgæstrɪk],http://sound.yywz123.com/qsbdcword/g/gastric.mp3
adj.轰动性的，庸俗的；n.小报，文摘,tabloid,[ˈtæblɔɪd],http://sound.yywz123.com/qsbdcword/t/tabloid.mp3
n.坩锅，严酷的考验,crucible,[ˈkru:sɪbl],http://sound.yywz123.com/qsbdcword/c/crucible.mp3
n.厌食症,anorexia,[ˌænəˈreksiə],http://sound.yywz123.com/qsbdcword/a/anorexia.mp3
adj.需氧的，增氧健身法的，有氧的,aerobic,[eəˈrəʊbɪk],http://sound.yywz123.com/qsbdcword/a/aerobic.mp3
n.悬浮尘粒，气溶胶，烟雾剂，喷雾器,aerosol,[ˈeərəsɒl],http://sound.yywz123.com/qsbdcword/a/aerosol.mp3
adj.除臭的；n.除臭剂,deodorant,[diˈəʊdərənt],http://sound.yywz123.com/qsbdcword/d/deodorant.mp3
n.海牛,manatee,[ˈmænəti:],http://sound.yywz123.com/qsbdcword/m/manatee.mp3
n.福神，吉祥的东西，吉祥物,mascot,[ˈmæskət],http://sound.yywz123.com/qsbdcword/m/mascot.mp3
n.兵工厂，军械库,arsenal,[ˈɑ:sənl],http://sound.yywz123.com/qsbdcword/a/arsenal.mp3
vt.翻晒，撒，撒开,ted,[ted],http://sound.yywz123.com/qsbdcword/t/ted.mp3
n.海啸,tsunami,[tsu:ˈnɑ:mi],http://sound.yywz123.com/qsbdcword/t/tsunami.mp3
n.农校，农科大学生,aggie,['ægɪ],http://sound.yywz123.com/qsbdcword/a/aggie.mp3
v.（draw的过去式）拖，拉，拔出；adj.憔悴的，紧张的,drawn,[drɔ:n],http://sound.yywz123.com/qsbdcword/d/drawn.mp3
adv.自彼时至此时，曾经,syne,[saɪn],http://sound.yywz123.com/qsbdcword/s/syne.mp3
n.尖牙，犬牙,fang,[fæŋ],http://sound.yywz123.com/qsbdcword/f/fang.mp3
n.沼泽，沼池,fen,[fen],http://sound.yywz123.com/qsbdcword/f/fen.mp3
n.运动衫,jersey,[ˈdʒɜ:zi],http://sound.yywz123.com/qsbdcword/j/jersey.mp3
n.水蛭，吸血鬼，榨取他人利益的人；vt.以水蛭吸血；vi.依附于别人,leech,[li:tʃ],http://sound.yywz123.com/qsbdcword/l/leech.mp3
n.射手，弓箭手,archer,[ˈɑ:tʃə(r)],http://sound.yywz123.com/qsbdcword/a/archer.mp3
adj.老的，旧的,auld,[ɔ:ld],http://sound.yywz123.com/qsbdcword/a/auld.mp3
"n.废话，肚子, 内脏",tripe,[traɪp],http://sound.yywz123.com/qsbdcword/t/tripe.mp3
n.不动产承受人,offee,['kɒfɪ],http://sound.yywz123.com/qsbdcword/o/offee.mp3
n.阑尾炎，盲肠炎,appendicitis,[əˌpendəˈsaɪtɪs],http://sound.yywz123.com/qsbdcword/a/appendicitis.mp3
n.语言不知所云，外国话，隐语,lingo,[ˈlɪŋgəʊ],http://sound.yywz123.com/qsbdcword/l/lingo.mp3
n.驯鹿,reindeer,[ˈreɪndɪə(r)],http://sound.yywz123.com/qsbdcword/r/reindeer.mp3
n.原(汁)汤(鱼汤、肉汤、菜汤等),broth,[brɒθ],http://sound.yywz123.com/qsbdcword/b/broth.mp3
"n.麝香, 能发出麝香的各种各样的植物，香猫",musk,[mʌsk],http://sound.yywz123.com/qsbdcword/m/musk.mp3
n.矮牵牛花,petunia,[pəˈtju:niə],http://sound.yywz123.com/qsbdcword/p/petunia.mp3
n.藤条，藤杖,rattan,[ræˈtæn],http://sound.yywz123.com/qsbdcword/r/rattan.mp3
n.五胞胎，五件一套,quins,[kwinz],http://sound.yywz123.com/qsbdcword/q/quins.mp3
n.螳螂,mantis,[ˈmæntɪs],http://sound.yywz123.com/qsbdcword/m/mantis.mp3
n.凤尾鱼,anchovy,[ˈæntʃəvi],http://sound.yywz123.com/qsbdcword/a/anchovy.mp3
v.（spin的过去式）纺，杜撰，急转身,spun,[spʌn],http://sound.yywz123.com/qsbdcword/s/spun.mp3
n.锡纸，锡箔,tinfoil,[ˈtɪnfɔɪl],http://sound.yywz123.com/qsbdcword/t/tinfoil.mp3
n.(皮或帆布的)书包,satchel,[ˈsætʃəl],http://sound.yywz123.com/qsbdcword/s/satchel.mp3
vt.&vi.公开表明观点，出售，贩卖,vend,[vend],http://sound.yywz123.com/qsbdcword/v/vend.mp3
n.文盲,illiteracy,[ɪ'lɪtərəsɪ],http://sound.yywz123.com/qsbdcword/i/illiteracy.mp3
n.羚羊；羚羊皮,antelope,[ˈæntɪləʊp],http://sound.yywz123.com/qsbdcword/a/antelope.mp3
vt.&vi.发出长而尖的声音；n.长而尖的声音,squeal,[skwi:l],http://sound.yywz123.com/qsbdcword/s/squeal.mp3
adv.欢乐地，高兴地,gaily,[ˈgeɪli],http://sound.yywz123.com/qsbdcword/g/gaily.mp3
n.俯冲，攫取；vi.抓取，突然袭击；vt. 攫取；抓起,swoop,[swu:p],http://sound.yywz123.com/qsbdcword/s/swoop.mp3
n.杂技,acrobatics,[ˌækrəˈbætɪks],http://sound.yywz123.com/qsbdcword/a/acrobatics.mp3
n.额手之礼，问安，敬礼；vt.&vi.行额手礼,salaam,[səˈlɑ:m],http://sound.yywz123.com/qsbdcword/s/salaam.mp3
n.小天使，胖娃娃,cherub,[ˈtʃerəb],http://sound.yywz123.com/qsbdcword/c/cherub.mp3
n.安魂曲，安灵曲,requiem,[ˈrekwiəm],http://sound.yywz123.com/qsbdcword/r/requiem.mp3
vt.把…强塞给，骗卖给,foist,[fɔɪst],http://sound.yywz123.com/qsbdcword/f/foist.mp3
n.珩，珩科鸟，千鸟,plover,[ˈplʌvə(r)],http://sound.yywz123.com/qsbdcword/p/plover.mp3
n.鸬鹚，贪婪的人,cormorant,[ˈkɔ:mərənt],http://sound.yywz123.com/qsbdcword/c/cormorant.mp3
adj.粘的，胶状的,glutinous,[ˈglu:tənəs],http://sound.yywz123.com/qsbdcword/g/glutinous.mp3
n.雕刻，雕塑，雕刻品，雕塑品；vt.&vi.雕刻，造型,sculpt,[skʌlpt],http://sound.yywz123.com/qsbdcword/s/sculpt.mp3
n.鸟叫声，汽车的喇叭声； vt.使汽车鸣喇叭；vi.鸣响；大声叫嚣,hoot,[hu:t],http://sound.yywz123.com/qsbdcword/h/hoot.mp3
n.狼牙棒，豆蔻干皮,mace,[meɪs],http://sound.yywz123.com/qsbdcword/m/mace.mp3
n.润滑油,lube,[lu:b],http://sound.yywz123.com/qsbdcword/l/lube.mp3
n.琵琶，鲁特琴,lute,[lu:t],http://sound.yywz123.com/qsbdcword/l/lute.mp3
n.玉米饼,pone,[pəʊn],http://sound.yywz123.com/qsbdcword/p/pone.mp3
vt.投掷，剥皮，抨击，开火；vi.连续投掷；雨等急降,pelt,[pelt],http://sound.yywz123.com/qsbdcword/p/pelt.mp3
n.飞盘(塑料玩具),frisbee,['frɪzbɪ],http://sound.yywz123.com/qsbdcword/f/frisbee.mp3
n.猪圈，脏房间,pigsty,[ˈpɪgstaɪ],http://sound.yywz123.com/qsbdcword/p/pigsty.mp3
vt.&vi.咩咩叫，(讲)废话，哭诉；n.咩咩叫，废话，哭诉,bleat,[bli:t],http://sound.yywz123.com/qsbdcword/b/bleat.mp3
n.标枪，投枪,javelin,[ˈdʒævlɪn],http://sound.yywz123.com/qsbdcword/j/javelin.mp3
n.毛毡，毡制品 v.摸索（feel的过去式和过去分词）；触；深感；以为,felt,[felt],http://sound.yywz123.com/qsbdcword/f/felt.mp3
n.啜食；vt.饮食出声,slurp,[slɜ:p],http://sound.yywz123.com/qsbdcword/s/slurp.mp3
n.小米，谷子,millet,[ˈmɪlɪt],http://sound.yywz123.com/qsbdcword/m/millet.mp3
n.稀饭，粥；vt.使极度劳累，累垮,gruel,[ˈgru:əl],http://sound.yywz123.com/qsbdcword/g/gruel.mp3
n.(植物)红树，红树林,mangrove,[ˈmæŋgrəʊv],http://sound.yywz123.com/qsbdcword/m/mangrove.mp3
n.石碑，石柱,stele,['sti:lɪ],http://sound.yywz123.com/qsbdcword/s/stele.mp3
adj.就职的；n.就职典礼,inaugural,[ɪˈnɔ:gjərəl],http://sound.yywz123.com/qsbdcword/i/inaugural.mp3
adj.使安静的，使镇静的；n. 镇静剂，能使安静的东西,sedative,[ˈsedətɪv],http://sound.yywz123.com/qsbdcword/s/sedative.mp3
n. 效力，潜能,potency,[ˈpəʊtnsi],http://sound.yywz123.com/qsbdcword/p/potency.mp3
adj.新陈代谢的,metabolic,[ˌmetə'bɒlɪk],http://sound.yywz123.com/qsbdcword/m/metabolic.mp3
n.（说话声调的）抑扬顿挫；节奏，韵律,cadence,[ˈkeɪdns],http://sound.yywz123.com/qsbdcword/c/cadence.mp3
n.尽力，努力,exertion,[ɪgˈzɜ:ʃn],http://sound.yywz123.com/qsbdcword/e/exertion.mp3
n.指导者，良师益友；vt.指导,mentor,[ˈmentɔ:(r)],http://sound.yywz123.com/qsbdcword/m/mentor.mp3
vt.打垮,clobber,[ˈklɒbə(r)],http://sound.yywz123.com/qsbdcword/c/clobber.mp3
vi.（马）腾跃，(人)神气活现地走；vt.使腾跃,prance,[prɑ:ns],http://sound.yywz123.com/qsbdcword/p/prance.mp3
adj.武士精神的；对女人彬彬有礼的,chivalrous,[ˈʃɪvlrəs],http://sound.yywz123.com/qsbdcword/c/chivalrous.mp3
n. 官僚作风的人，官僚，官僚政治论者,bureaucrat,[ˈbjʊərəkræt],http://sound.yywz123.com/qsbdcword/b/bureaucrat.mp3
n.粗鄙的人；举止粗鲁的人,lout,[laʊt],http://sound.yywz123.com/qsbdcword/l/lout.mp3
n.颈静脉,jugular,[ˈdʒʌgjələ(r)],http://sound.yywz123.com/qsbdcword/j/jugular.mp3
n. 长柄的大镰刀，战车镰； vt. 以大镰刀割,scythe,[saɪð],http://sound.yywz123.com/qsbdcword/s/scythe.mp3
n.侦探小说（或剧本、影片等）,whodunit,[hu:'dʌnɪt],http://sound.yywz123.com/qsbdcword/w/whodunit.mp3
n.兴高采烈，洋洋得意,elation,[iˈleɪʃn],http://sound.yywz123.com/qsbdcword/e/elation.mp3
vt.火葬，烧成灰,cremate,[krəˈmeɪt],http://sound.yywz123.com/qsbdcword/c/cremate.mp3
adj.不安的；易怒的,edgy,[ˈedʒi],http://sound.yywz123.com/qsbdcword/e/edgy.mp3
n.（用于褒贬人物等的）表述形容词，修饰语,epithet,[ˈepɪθet],http://sound.yywz123.com/qsbdcword/e/epithet.mp3
adj. 瘫痪的 n. 瘫痪病人,paralytic,[ˌpærəˈlɪtɪk],http://sound.yywz123.com/qsbdcword/p/paralytic.mp3
n.累犯，再犯,recidivism,[rɪ'sɪdɪvɪzəm],http://sound.yywz123.com/qsbdcword/r/recidivism.mp3
adj.紧急的，专横的，断然的,peremptory,[pəˈremptəri],http://sound.yywz123.com/qsbdcword/p/peremptory.mp3
n.以腐尸为食的动物，清扫工,scavenger,[ˈskævɪndʒə(r)],http://sound.yywz123.com/qsbdcword/s/scavenger.mp3
n.掠夺，蹂躏,depredation,[ˌdeprəˈdeɪʃn],http://sound.yywz123.com/qsbdcword/d/depredation.mp3
adj.漂亮的，合宜的,comely,[ˈkʌmli],http://sound.yywz123.com/qsbdcword/c/comely.mp3
adj.不顾将来的，不节俭的，无远见的,improvident,[ɪmˈprɒvɪdənt],http://sound.yywz123.com/qsbdcword/i/improvident.mp3
adj.严酷的，严厉的，恶劣的,inclement,[ɪnˈklemənt],http://sound.yywz123.com/qsbdcword/i/inclement.mp3
n.进口税，关税,impost,['ɪmpəʊst],http://sound.yywz123.com/qsbdcword/i/impost.mp3
n.抵押，担保契约,hypothecation,[haɪˌpɒθɪ'keɪʃən],http://sound.yywz123.com/qsbdcword/h/hypothecation.mp3
n.加价，涨价，利润,markup,[ˈmɑ:kʌp],http://sound.yywz123.com/qsbdcword/m/markup.mp3
n.演说，致辞，叙述法,oration,[ɔ:ˈreɪʃn],http://sound.yywz123.com/qsbdcword/o/oration.mp3
n.收割者，收割机,reaper,[ˈri:pə(r)],http://sound.yywz123.com/qsbdcword/r/reaper.mp3
n.星云，喷雾剂,nebula,[ˈnebjələ],http://sound.yywz123.com/qsbdcword/n/nebula.mp3
adv.顽强地，固执地,doggedly,['dɒɡɪdlɪ],http://sound.yywz123.com/qsbdcword/d/doggedly.mp3
vt.殴打，公开责骂,baste,[beɪst],http://sound.yywz123.com/qsbdcword/b/baste.mp3
adj.好辩的，善争吵的,contentious,[kənˈtenʃəs],http://sound.yywz123.com/qsbdcword/c/contentious.mp3
adj.背部的，背脊的,dorsal,[ˈdɔ:sl],http://sound.yywz123.com/qsbdcword/d/dorsal.mp3
n.蒸发，消失,evaporation,[ɪˌvæpə'reɪʃn],http://sound.yywz123.com/qsbdcword/e/evaporation.mp3
n.运动，移动,locomotion,[ˌləʊkəˈməʊʃn],http://sound.yywz123.com/qsbdcword/l/locomotion.mp3
adj.（尤指食物）易腐的，易坏的,perishable,[ˈperɪʃəbl],http://sound.yywz123.com/qsbdcword/p/perishable.mp3
n.全体一致，一致同意,unanimity,[ˌju:nəˈnɪməti],http://sound.yywz123.com/qsbdcword/u/unanimity.mp3
n.(V字形)槽口，缺口，等级,notch,[nɒtʃ],http://sound.yywz123.com/qsbdcword/n/notch.mp3
adj.破产的，无偿还能力的,insolvent,[ɪnˈsɒlvənt],http://sound.yywz123.com/qsbdcword/i/insolvent.mp3
adj.懒散的，不整齐的，邋遢的,slovenly,[ˈslʌvnli],http://sound.yywz123.com/qsbdcword/s/slovenly.mp3
n.设立，合并，法人组织,incorporation,[ɪnˌkɔ:pə'reɪʃn],http://sound.yywz123.com/qsbdcword/i/incorporation.mp3
n.偿还，退还,reimbursement,[ˌri:ɪm'bɜ:smənt],http://sound.yywz123.com/qsbdcword/r/reimbursement.mp3
adj.附属的，从属的,ancillary,[ænˈsɪləri],http://sound.yywz123.com/qsbdcword/a/ancillary.mp3
n.隐遁，隔离,seclusion,[sɪˈklu:ʒn],http://sound.yywz123.com/qsbdcword/s/seclusion.mp3
adj.可鄙的，可轻视的，卑劣的,contemptible,[kənˈtemptəbl],http://sound.yywz123.com/qsbdcword/c/contemptible.mp3
n.盗用，贪污,embezzlement,[ɪm'bezlmənt],http://sound.yywz123.com/qsbdcword/e/embezzlement.mp3
adj.不知疲倦的，不屈不挠的,indefatigable,[ˌɪndɪˈfætɪgəbl],http://sound.yywz123.com/qsbdcword/i/indefatigable.mp3
n.不协调，不一致,incongruity,[ˌɪnkɒn'ɡru:ətɪ],http://sound.yywz123.com/qsbdcword/i/incongruity.mp3
n.疾行；v.疾行,scud,[skʌd],http://sound.yywz123.com/qsbdcword/s/scud.mp3
n.分泌,secretion,[sɪˈkri:ʃn],http://sound.yywz123.com/qsbdcword/s/secretion.mp3
adj. 挫败的，失望的，沮丧的,crestfallen,[ˈkrestfɔ:lən],http://sound.yywz123.com/qsbdcword/c/crestfallen.mp3
adj.遇热发光的， 白炽的，感情强烈的,incandescent,[ˌɪnkænˈdesnt],http://sound.yywz123.com/qsbdcword/i/incandescent.mp3
adj.有担保的，保税的，粘合的,bonded,['bɒndɪd],http://sound.yywz123.com/qsbdcword/b/bonded.mp3
vt.使痛失(亲人等)，剥夺，使丧失,bereave,[bɪˈri:v],http://sound.yywz123.com/qsbdcword/b/bereave.mp3
n.审计，查账，决算,auditing,['ɔ:dɪtɪŋ],http://sound.yywz123.com/qsbdcword/a/auditing.mp3
adj.快乐的，好交际的,jovial,[ˈdʒəʊviəl],http://sound.yywz123.com/qsbdcword/j/jovial.mp3
n.豪猪， 箭猪,porcupine,[ˈpɔ:kjupaɪn],http://sound.yywz123.com/qsbdcword/p/porcupine.mp3
n.矫饰，做作，借口,pretense,[prɪ'tens],http://sound.yywz123.com/qsbdcword/p/pretense.mp3
n.(拍卖时的)出价人，报价人，投标人,bidder,[ˈbɪdə(r)],http://sound.yywz123.com/qsbdcword/b/bidder.mp3
n.(支票、邮局汇款单、收据等的)存根，票根,counterfoil,[ˈkaʊntəfɔɪl],http://sound.yywz123.com/qsbdcword/c/counterfoil.mp3
n.背书人，代言人,endorser,[ɪn'dɔ:sə],http://sound.yywz123.com/qsbdcword/e/endorser.mp3
adj.沉重的，笨重的，(文章)冗长的,ponderous,[ˈpɒndərəs],http://sound.yywz123.com/qsbdcword/p/ponderous.mp3
adj.颠簸不平的，崎岖的,bumpy,[ˈbʌmpi],http://sound.yywz123.com/qsbdcword/b/bumpy.mp3
adj.双手很灵巧的，熟练的，两面派的,ambidextrous,[ˌæmbiˈdekstrəs],http://sound.yywz123.com/qsbdcword/a/ambidextrous.mp3
n.解除痛苦的东西，止痛剂,anodyne,[ˈænədaɪn],http://sound.yywz123.com/qsbdcword/a/anodyne.mp3
n.离开正路，脱离常规，色差,aberration,[ˌæbəˈreɪʃn],http://sound.yywz123.com/qsbdcword/a/aberration.mp3
adj.默许的，默认的,acquiescent,[ˌækwɪ'esnt],http://sound.yywz123.com/qsbdcword/a/acquiescent.mp3
n.水藻，海藻,algae,[ˈældʒi:],http://sound.yywz123.com/qsbdcword/a/algae.mp3
n.药剂师,apothecary,[əˈpɒθəkəri],http://sound.yywz123.com/qsbdcword/a/apothecary.mp3
adj.出生的，先天的,natal,[ˈneɪtl],http://sound.yywz123.com/qsbdcword/n/natal.mp3
n.幽灵，神奇的现象,apparition,[ˌæpəˈrɪʃn],http://sound.yywz123.com/qsbdcword/a/apparition.mp3
n.候鸟，迁移,migratory,[ˈmaɪgrətri],http://sound.yywz123.com/qsbdcword/m/migratory.mp3
vi.荒废(时日)，调情,dally,[ˈdæli],http://sound.yywz123.com/qsbdcword/d/dally.mp3
vt.增大，扩张，吹捧,aggrandize,[ə'grændaɪz],http://sound.yywz123.com/qsbdcword/a/aggrandize.mp3
n.镇痛剂；adj.止痛的,analgesic,[ˌænəlˈdʒi:zɪk],http://sound.yywz123.com/qsbdcword/a/analgesic.mp3
n.名称，称呼,appellation,[ˌæpəˈleɪʃn],http://sound.yywz123.com/qsbdcword/a/appellation.mp3
adv.分离的，化为碎片,asunder,[əˈsʌndə(r)],http://sound.yywz123.com/qsbdcword/a/asunder.mp3
n.槌棒,mallet,[ˈmælɪt],http://sound.yywz123.com/qsbdcword/m/mallet.mp3
adj.同族的，类似的,akin,[əˈkɪn],http://sound.yywz123.com/qsbdcword/a/akin.mp3
adj.不均匀的，不对称的,asymmetrical,[ˌeɪsɪ'metrɪkl],http://sound.yywz123.com/qsbdcword/a/asymmetrical.mp3
adj. 精通，熟练,versed,[vɜ:st],http://sound.yywz123.com/qsbdcword/v/versed.mp3
vi.沉重缓慢地走，孜孜地工作vt.沉重地走,plod,[plɒd],http://sound.yywz123.com/qsbdcword/p/plod.mp3
adj.(指坏事情)充斥的，流行的，普遍的,rife,[raɪf],http://sound.yywz123.com/qsbdcword/r/rife.mp3
n.节约，节俭,frugality,[frʊ'ɡælətɪ],http://sound.yywz123.com/qsbdcword/f/frugality.mp3
n.无力偿付，破产,insolvency,[ɪn'sɒlvənsɪ],http://sound.yywz123.com/qsbdcword/i/insolvency.mp3
adj.父亲的，像父亲的，父系的，父方的,paternal,[pəˈtɜ:nl],http://sound.yywz123.com/qsbdcword/p/paternal.mp3
n.大炮，军械,ordnance,[ˈɔ:dnəns],http://sound.yywz123.com/qsbdcword/o/ordnance.mp3
adj.习惯于；vi.习惯；vt.使习惯于；n.习惯,wont,[wəʊnt],http://sound.yywz123.com/qsbdcword/w/wont.mp3
n.违禁品，走私品,contraband,[ˈkɒntrəbænd],http://sound.yywz123.com/qsbdcword/c/contraband.mp3
adj.昏睡的，懒洋洋的,lethargic,[lə'θɑ:dʒɪk],http://sound.yywz123.com/qsbdcword/l/lethargic.mp3
vi.仲裁，说情,intercede,[ˌɪntəˈsi:d],http://sound.yywz123.com/qsbdcword/i/intercede.mp3
n.微薄的薪水，少量,pittance,[ˈpɪtns],http://sound.yywz123.com/qsbdcword/p/pittance.mp3
adj.不小心的，马虎，玩忽职守的,remiss,[rɪˈmɪs],http://sound.yywz123.com/qsbdcword/r/remiss.mp3
n.机敏的应答,repartee,[ˌrepɑ:ˈti:],http://sound.yywz123.com/qsbdcword/r/repartee.mp3
n.神剧，宗教剧，清唱剧,oratorio,[ˌɒrəˈtɔ:riəʊ],http://sound.yywz123.com/qsbdcword/o/oratorio.mp3
n.诚实,veracity,[vəˈræsəti],http://sound.yywz123.com/qsbdcword/v/veracity.mp3
vi.点滴留下，流口水；vt.连击；使滴下；运球；n.口水,dribble,[ˈdrɪbl],http://sound.yywz123.com/qsbdcword/d/dribble.mp3
n.葡萄糖,glucose,[ˈglu:kəʊs],http://sound.yywz123.com/qsbdcword/g/glucose.mp3
n．切口，切开,incision,[ɪnˈsɪʒn],http://sound.yywz123.com/qsbdcword/i/incision.mp3
vt.逐渐灌输,instil,[ɪnˈstɪl],http://sound.yywz123.com/qsbdcword/i/instil.mp3
vi.打滑；vt.刹住，使减速；滚滑；n.滑向一侧；滑道 ，滑轨,skid,[skɪd],http://sound.yywz123.com/qsbdcword/s/skid.mp3
n.喷溅声；vi.喷溅；vt.气急败坏地说；飞溅出；喷出,sputter,[ˈspʌtə(r)],http://sound.yywz123.com/qsbdcword/s/sputter.mp3
vt.加固，支撑,underpin,[ˌʌndəˈpɪn],http://sound.yywz123.com/qsbdcword/u/underpin.mp3
