interpret,name,phonetic,sound
n.牛津（英国城市）,Oxford,['ɒksfəd],http://sound.yywz123.com/qsbdcword/O/Oxford.mp3
n.刺孔，穿孔；v.刺穿，刺破,puncture,[ˈpʌŋktʃə(r)],http://sound.yywz123.com/qsbdcword/p/puncture.mp3
adj.中年的,middle-aged,['mɪdl eɪdʒd],http://sound.yywz123.com/qsbdcword/m/middle-aged.mp3
n.赞美诗，圣歌，颂歌,hymn,[hɪm],http://sound.yywz123.com/qsbdcword/h/hymn.mp3
vt. 登记；卷起；入学；使入会 vi. 注册；参军,enrol,[ɪnˈrəʊl],http://sound.yywz123.com/qsbdcword/e/enrol.mp3
n.农场住宅（尤指主要住房）,farmhouse,[ˈfɑ:mhaʊs],http://sound.yywz123.com/qsbdcword/f/farmhouse.mp3
n.拖著脚走，洗纸牌；v.拖曳，慢吞吞地走,shuffle,[ˈʃʌfl],http://sound.yywz123.com/qsbdcword/s/shuffle.mp3
adj.淡而无味的，温和的，无刺激性的,bland,[blænd],http://sound.yywz123.com/qsbdcword/b/bland.mp3
n.烤架，铁格子，烤肉；v.烧，烤，严加盘问,grill,[grɪl],http://sound.yywz123.com/qsbdcword/g/grill.mp3
n.炖汤，焖，烦恼；v.炖汤，焖，忧虑,stew,[stju:],http://sound.yywz123.com/qsbdcword/s/stew.mp3
n.大猩猩，暴徒，打手,gorilla,[gəˈrɪlə],http://sound.yywz123.com/qsbdcword/g/gorilla.mp3
n.拉链；v.拉上拉链,zipper,[ˈzɪpə(r)],http://sound.yywz123.com/qsbdcword/z/zipper.mp3
adj.令人惊叹的，难得吓人的，很好的,awesome,[ˈɔ:səm],http://sound.yywz123.com/qsbdcword/a/awesome.mp3
n.茶匙,teaspoon,[ˈti:spu:n],http://sound.yywz123.com/qsbdcword/t/teaspoon.mp3
n.磨坊主,miller,[ˈmɪlə(r)],http://sound.yywz123.com/qsbdcword/m/miller.mp3
n.视野，知识领域,ken,[ken],http://sound.yywz123.com/qsbdcword/k/ken.mp3
n.骰子；vt.把（食物）切成小方块，冒险,dice,[daɪs],http://sound.yywz123.com/qsbdcword/d/dice.mp3
vt. 重击；用拳头打；砰地撞到 vi. 重击；狠打；砰然地响 n. 重打；重击声,thump,[θʌmp],http://sound.yywz123.com/qsbdcword/t/thump.mp3
n.圆锥体，圆锥形东西，球果,cone,[kəʊn],http://sound.yywz123.com/qsbdcword/c/cone.mp3
n.蟾蜍，癞蛤蟆,toad,[təʊd],http://sound.yywz123.com/qsbdcword/t/toad.mp3
n.小牛，犊，幼仔，小牛皮,calf,[kɑ:f],http://sound.yywz123.com/qsbdcword/c/calf.mp3
n.冥王星,Pluto,[ˈplu:təʊ],http://sound.yywz123.com/qsbdcword/P/Pluto.mp3
n.软木，软木塞,cork,[kɔ:k],http://sound.yywz123.com/qsbdcword/c/cork.mp3
vt.掠夺，蹂躏，使苦恼,harry,[ˈhæri],http://sound.yywz123.com/qsbdcword/h/harry.mp3
n.制造者，制造商,maker,[ˈmeɪkə(r)],http://sound.yywz123.com/qsbdcword/m/maker.mp3
adv.整洁地，干净地，灵巧地，熟练地,neatly,[ni:tlɪ],http://sound.yywz123.com/qsbdcword/n/neatly.mp3
adj.（有记载的）历史以前的，史前的，古老的,prehistoric,[ˌpri:hɪˈstɒrɪk],http://sound.yywz123.com/qsbdcword/p/prehistoric.mp3
n.（沙漠中的）绿洲，宜人的地方,oasis,[əʊˈeɪsɪs],http://sound.yywz123.com/qsbdcword/o/oasis.mp3
n.（缩）公元,A.D.(Anno Domini),[ænəu'dɔminai],http://sound.yywz123.com/qsbdcword/A/A.D.(Anno Domini).mp3
n.海市蜃楼，幻景,mirage,[ˈmɪrɑ:ʒ],http://sound.yywz123.com/qsbdcword/m/mirage.mp3
n.特技演员，杂技演员,acrobat,[ˈækrəbæt],http://sound.yywz123.com/qsbdcword/a/acrobat.mp3
n.青霉素，盘尼西林,penicillin,[ˌpenɪˈsɪlɪn],http://sound.yywz123.com/qsbdcword/p/penicillin.mp3
n.蜗牛,snail,[sneɪl],http://sound.yywz123.com/qsbdcword/s/snail.mp3
n.打保龄球的人，（板球的）投（球）手,bowler,[ˈbəʊlə(r)],http://sound.yywz123.com/qsbdcword/b/bowler.mp3
n.暖气片，散热器,radiator,[ˈreɪdieɪtə(r)],http://sound.yywz123.com/qsbdcword/r/radiator.mp3
n.洗涤剂；adj.有洗净力的,detergent,[dɪˈtɜ:dʒənt],http://sound.yywz123.com/qsbdcword/d/detergent.mp3
adj.抗菌的；n.抗生素,antibiotic,[ˌæntibaɪˈɒtɪk],http://sound.yywz123.com/qsbdcword/a/antibiotic.mp3
n.火山口，弹坑,crater,[ˈkreɪtə(r)],http://sound.yywz123.com/qsbdcword/c/crater.mp3
n.棺材，灵柩,coffin,[ˈkɒfɪn],http://sound.yywz123.com/qsbdcword/c/coffin.mp3
n.花束，酒香,bouquet,[buˈkeɪ],http://sound.yywz123.com/qsbdcword/b/bouquet.mp3
n.天文台，气象台，瞭望台，观测台,observatory,[əbˈzɜ:vətri],http://sound.yywz123.com/qsbdcword/o/observatory.mp3
n.数学家,mathematician,[ˌmæθəməˈtɪʃn],http://sound.yywz123.com/qsbdcword/m/mathematician.mp3
adj.隐退的，退休的，退役的,retired,[rɪˈtaɪəd],http://sound.yywz123.com/qsbdcword/r/retired.mp3
n.腌汁，泡菜；v.腌，泡,pickle,[ˈpɪkl],http://sound.yywz123.com/qsbdcword/p/pickle.mp3
n.手风琴；adj.可折叠的,accordion,[əˈkɔ:diən],http://sound.yywz123.com/qsbdcword/a/accordion.mp3
n.蚱蜢，蝗虫，蚂蚱,grasshopper,[ˈgrɑ:shɒpə(r)],http://sound.yywz123.com/qsbdcword/g/grasshopper.mp3
n.雕刻品，雕花,carving,[ˈkɑ:vɪŋ],http://sound.yywz123.com/qsbdcword/c/carving.mp3
n.眼睑，眼皮,eyelid,[ˈaɪlɪd],http://sound.yywz123.com/qsbdcword/e/eyelid.mp3
n.鸟嘴，茶壶嘴，钩形鼻,beak,[bi:k],http://sound.yywz123.com/qsbdcword/b/beak.mp3
n.短期休息，壁凹（墙上装架子，柜子等凹处）,recess,[rɪˈses],http://sound.yywz123.com/qsbdcword/r/recess.mp3
n.（美口）密友，伙伴,buddy,[ˈbʌdi],http://sound.yywz123.com/qsbdcword/b/buddy.mp3
adj.罕见的，非凡的，不平常的,uncommon,[ʌnˈkɒmən],http://sound.yywz123.com/qsbdcword/u/uncommon.mp3
adj.令人高兴的，使人快乐的,delightful,[dɪˈlaɪtfl],http://sound.yywz123.com/qsbdcword/d/delightful.mp3
n.痒，渴望，疥癣；vi.发痒，渴望,itch,[ɪtʃ],http://sound.yywz123.com/qsbdcword/i/itch.mp3
n.偶像，崇拜的对象，画像,icon,[ˈaɪkɒn],http://sound.yywz123.com/qsbdcword/i/icon.mp3
n.缩略词，缩写式，害病,contraction,[kənˈtrækʃn],http://sound.yywz123.com/qsbdcword/c/contraction.mp3
adj.满意的，安心的，知足的,contented,[kənˈtentɪd],http://sound.yywz123.com/qsbdcword/c/contented.mp3
vi.做白日梦，幻想,daydream,[ˈdeɪdri:m],http://sound.yywz123.com/qsbdcword/d/daydream.mp3
n.指纹；vt.取...的指纹,fingerprint,[ˈfɪŋgəprɪnt],http://sound.yywz123.com/qsbdcword/f/fingerprint.mp3
n.人道主义者，博爱者，基督凡人论者,humanitarian,[hju:ˌmænɪˈteəriən],http://sound.yywz123.com/qsbdcword/h/humanitarian.mp3
n.绑架者，拐骗者,kidnapper,['kɪdnæpə(r)],http://sound.yywz123.com/qsbdcword/k/kidnapper.mp3
n.提名，任命，提名权,nomination,[ˌnɒmɪˈneɪʃn],http://sound.yywz123.com/qsbdcword/n/nomination.mp3
n.现象，特殊的人，特殊的事物，奇迹,phenomenon,[fəˈnɒmɪnən],http://sound.yywz123.com/qsbdcword/p/phenomenon.mp3
adj.沮丧的，抑郁的，不景气的，萧条的,depressed,[dɪˈprest],http://sound.yywz123.com/qsbdcword/d/depressed.mp3
vi. 下毛毛雨 vt. 下毛毛雨 n. 细雨，毛毛雨,drizzle,[ˈdrɪzl],http://sound.yywz123.com/qsbdcword/d/drizzle.mp3
n.疟疾,malaria,[məˈleəriə],http://sound.yywz123.com/qsbdcword/m/malaria.mp3
adj.真实的，说实话的，诚实的,truthful,[ˈtru:θfl],http://sound.yywz123.com/qsbdcword/t/truthful.mp3
n.（宽大的）睡衣裤,pyjamas,[pəˈdʒɑ:məz],http://sound.yywz123.com/qsbdcword/p/pyjamas.mp3
n.骡子，杂种，执拗的人,mule,[mju:l],http://sound.yywz123.com/qsbdcword/m/mule.mp3
adj.小型的；n.小马,pony,[ˈpəʊni],http://sound.yywz123.com/qsbdcword/p/pony.mp3
adv.向北；n.北方的地区,northward,['nɔ:θwəd],http://sound.yywz123.com/qsbdcword/n/northward.mp3
n.沟，街沟，水槽，檐槽，贫民窟,gutter,[ˈgʌtə(r)],http://sound.yywz123.com/qsbdcword/g/gutter.mp3
adj.和蔼的，温和的，爽快的；adv.温和地，亲切地,kindly,[ˈkaɪndli],http://sound.yywz123.com/qsbdcword/k/kindly.mp3
n.保湿瓶，热水瓶,thermos,['θɜ:məs],http://sound.yywz123.com/qsbdcword/t/thermos.mp3
n.海产食品，海味，海鲜,seafood,[ˈsi:fu:d],http://sound.yywz123.com/qsbdcword/s/seafood.mp3
n.消失，消散，失踪,disappearance,[ˌdɪsə'pɪərəns],http://sound.yywz123.com/qsbdcword/d/disappearance.mp3
n.大度，慷慨，慷慨的行为,generosity,[ˌdʒenəˈrɒsəti],http://sound.yywz123.com/qsbdcword/g/generosity.mp3
n.调制解调器,modem,[ˈməʊdem],http://sound.yywz123.com/qsbdcword/m/modem.mp3
n.蝗虫；洋槐，刺槐,locust,[ˈləʊkəst],http://sound.yywz123.com/qsbdcword/l/locust.mp3
adj.向东方（的），朝东（的）；n.向东的方向,eastwards,[ˈi:stwədz],http://sound.yywz123.com/qsbdcword/e/eastwards.mp3
n.短距离赛跑；vi. 奋力而跑，冲刺；vt.全速跑过,sprint,[sprɪnt],http://sound.yywz123.com/qsbdcword/s/sprint.mp3
n.运动，体育，田径运动,athletics,[æθˈletɪks],http://sound.yywz123.com/qsbdcword/a/athletics.mp3
n.抒情诗，歌词；adj.抒情的,lyric,[ˈlɪrɪk],http://sound.yywz123.com/qsbdcword/l/lyric.mp3
vi.作长途艰辛的旅行；n.长途艰苦的旅行,trek,[trek],http://sound.yywz123.com/qsbdcword/t/trek.mp3
n.公众注意的中心，聚光灯，探照灯，视听，注意，醒目,spotlight,[ˈspɒtlaɪt],http://sound.yywz123.com/qsbdcword/s/spotlight.mp3
vt.欺骗，哄骗，愚弄；n.愚弄人，恶作剧,hoax,[həʊks],http://sound.yywz123.com/qsbdcword/h/hoax.mp3
adj.可调整的，可校准的,adjustable,[əˈdʒʌstəbl],http://sound.yywz123.com/qsbdcword/a/adjustable.mp3
adj./n.佛教的，佛教徒,Buddhist,['bʊdɪst],http://sound.yywz123.com/qsbdcword/B/Buddhist.mp3
adj.水生的，水栖的,aquatic,[əˈkwætɪk],http://sound.yywz123.com/qsbdcword/a/aquatic.mp3
adj.有斑点的，斑纹的，弄污了的,spotted,[ˈspɒtɪd],http://sound.yywz123.com/qsbdcword/s/spotted.mp3
n.冒号，结肠，直肠,colon,[ˈkəʊlən],http://sound.yywz123.com/qsbdcword/c/colon.mp3
n.标点符号，标点法,punctuation,[ˌpʌŋktʃuˈeɪʃn],http://sound.yywz123.com/qsbdcword/p/punctuation.mp3
n.朋友，伙伴，同志；vi.结为友,pal,[pæl],http://sound.yywz123.com/qsbdcword/p/pal.mp3
n.咖哩粉，咖哩饭菜；v.用咖哩粉调味，用马栉梳，制革,curry,[ˈkʌri],http://sound.yywz123.com/qsbdcword/c/curry.mp3
adj.畏缩的，怯懦的，霉臭的；adj.新式的，时髦的,funky,[fʌŋki],http://sound.yywz123.com/qsbdcword/f/funky.mp3
n.感叹号，惊呼，惊叹词,exclamation,[ˌekskləˈmeɪʃn],http://sound.yywz123.com/qsbdcword/e/exclamation.mp3
n.双筒望远镜,binoculars,[bɪˈnɒkjələz],http://sound.yywz123.com/qsbdcword/b/binoculars.mp3
n.注意，前途，瞭望台,lookout,[ˈlʊkaʊt],http://sound.yywz123.com/qsbdcword/l/lookout.mp3
n.不定词；adj.不定词的,infinitive,[ɪnˈfɪnətɪv],http://sound.yywz123.com/qsbdcword/i/infinitive.mp3
n.打火机，点火器；驳船；v.用驳船运送；light的比较级,lighter,[ˈlaɪtə(r)],http://sound.yywz123.com/qsbdcword/l/lighter.mp3
adj.巨人的，庞大的，强大的,titanic,[taɪˈtænɪk],http://sound.yywz123.com/qsbdcword/t/titanic.mp3
n.头巾，兜帽，覆盖；v.罩上，以头巾覆盖,hood,[hʊd],http://sound.yywz123.com/qsbdcword/h/hood.mp3
n.百科全书,encyclopaedia,[enˌsaɪkləʊ'pi:djə],http://sound.yywz123.com/qsbdcword/e/encyclopaedia.mp3
n.管理家务的主妇，女管家,housekeeper,[ˈhaʊski:pə(r)],http://sound.yywz123.com/qsbdcword/h/housekeeper.mp3
n.副题（书本中的），说明对白的字幕,subtitle,[ˈsʌbtaɪtl],http://sound.yywz123.com/qsbdcword/s/subtitle.mp3
n.音节；vt.分音节,syllable,[ˈsɪləbl],http://sound.yywz123.com/qsbdcword/s/syllable.mp3
adj.应用的；v.应用，适用,applied,[əˈplaɪd],http://sound.yywz123.com/qsbdcword/a/applied.mp3
n.佛教（教义）,Buddhism,[ˈbʊdɪzəm],http://sound.yywz123.com/qsbdcword/B/Buddhism.mp3
n.陆标，划时代的事，地界标,landmark,[ˈlændmɑ:k],http://sound.yywz123.com/qsbdcword/l/landmark.mp3
n.录音，记录,recording,[rɪˈkɔ:dɪŋ],http://sound.yywz123.com/qsbdcword/r/recording.mp3
adj.自然景色的，景色优美的,scenic,[ˈsi:nɪk],http://sound.yywz123.com/qsbdcword/s/scenic.mp3
n.日光浴,sunbathe,[ˈsʌnbeɪð],http://sound.yywz123.com/qsbdcword/s/sunbathe.mp3
adj.多样的，多变化的,varied,[ˈveərid],http://sound.yywz123.com/qsbdcword/v/varied.mp3
adv.准确地，精确地,accurately,['ækjərətlɪ],http://sound.yywz123.com/qsbdcword/a/accurately.mp3
adj.脾气坏的,bad-tempered,[ˌbædˈtempəd],http://sound.yywz123.com/qsbdcword/b/bad-tempered.mp3
adj.详细的，详尽的，极注意细节的，完全的,detailed,[ˈdi:teɪld],http://sound.yywz123.com/qsbdcword/d/detailed.mp3
n.纵横字谜，纵横填字游戏,crossword,[ˈkrɒswɜ:d],http://sound.yywz123.com/qsbdcword/c/crossword.mp3
adj.小说的，虚构的,fictional,[ˈfɪkʃənl],http://sound.yywz123.com/qsbdcword/f/fictional.mp3
n.雕刻家，雕刻家,sculptor,[ˈskʌlptə(r)],http://sound.yywz123.com/qsbdcword/s/sculptor.mp3
n.警官，中士,sergeant,[ˈsɑ:dʒənt],http://sound.yywz123.com/qsbdcword/s/sergeant.mp3
n.别墅，城郊小屋,villa,[ˈvɪlə],http://sound.yywz123.com/qsbdcword/v/villa.mp3
adj.谨慎的，机警的，小心的,wary,[ˈweəri],http://sound.yywz123.com/qsbdcword/w/wary.mp3
adj.贫穷的，贫困的，生活艰苦的,needy,[ˈni:di],http://sound.yywz123.com/qsbdcword/n/needy.mp3
n.（学生）宿舍，招待所,hostel,[ˈhɒstl],http://sound.yywz123.com/qsbdcword/h/hostel.mp3
adj.季节的，季节性的,seasonal,[ˈsi:zənl],http://sound.yywz123.com/qsbdcword/s/seasonal.mp3
n.（电视、广播的）主持人，赠与者,presenter,[prɪˈzentə(r)],http://sound.yywz123.com/qsbdcword/p/presenter.mp3
n.监察员，监狱长，看守人，监护人,warden,[ˈwɔ:dn],http://sound.yywz123.com/qsbdcword/w/warden.mp3
n.大门口，出入口，途径，方法,gateway,[ˈgeɪtweɪ],http://sound.yywz123.com/qsbdcword/g/gateway.mp3
adv.高效率地，有能力地,efficiently,[ɪ'fɪʃntlɪ],http://sound.yywz123.com/qsbdcword/e/efficiently.mp3
n.干衣机，干燥剂,dryer,['draɪə(r)],http://sound.yywz123.com/qsbdcword/d/dryer.mp3
n.常青树；adj.四季常青的,evergreen,[ˈevəgri:n],http://sound.yywz123.com/qsbdcword/e/evergreen.mp3
n.瓶，火药筒，砂箱,flask,[flɑ:sk],http://sound.yywz123.com/qsbdcword/f/flask.mp3
n.（无甜味的）薄脆饼干,cracker,[ˈkrækə(r)],http://sound.yywz123.com/qsbdcword/c/cracker.mp3
n.海王星,Neptune,[ˈneptju:n],http://sound.yywz123.com/qsbdcword/N/Neptune.mp3
n.切碎物；v.切碎，矫揉做作地说,mince,[mɪns],http://sound.yywz123.com/qsbdcword/m/mince.mp3
n.葡萄干,raisin,[ˈreɪzn],http://sound.yywz123.com/qsbdcword/r/raisin.mp3
n.农神，土星,Saturn,[ˈsætɜ:n],http://sound.yywz123.com/qsbdcword/S/Saturn.mp3
vt. 筛选；撒；过滤；详查 vi. 筛；详查；撒下；细究,sift,[sɪft],http://sound.yywz123.com/qsbdcword/s/sift.mp3
n.天王星,Uranus,[ˈjʊərənəs],http://sound.yywz123.com/qsbdcword/U/Uranus.mp3
n.算盘,abacus,[ˈæbəkəs],http://sound.yywz123.com/qsbdcword/a/abacus.mp3
adj.字母（表）的，依字母顺序的,alphabetical,[ˌælfəˈbetɪkl],http://sound.yywz123.com/qsbdcword/a/alphabetical.mp3
adj.可数的，可以计算的,countable,[ˈkaʊntəbl],http://sound.yywz123.com/qsbdcword/c/countable.mp3
n.优秀，杰出，(pl.)优点，美德,excellence,[ˈeksələns],http://sound.yywz123.com/qsbdcword/e/excellence.mp3
adv.漠不关心地，无动于衷地，不负责任地,casually,['kæʒʊəlɪ],http://sound.yywz123.com/qsbdcword/c/casually.mp3
n.（超市等）收银台，付款处,checkout,[ˈtʃekaʊt],http://sound.yywz123.com/qsbdcword/c/checkout.mp3
adj.中途的，不彻底的，部分的；adv.半路地，在中途，在半途,halfway,[ˌhɑ:fˈweɪ],http://sound.yywz123.com/qsbdcword/h/halfway.mp3
adj.为琐事担忧的，过分装饰的，爱挑剔的,fussy,[ˈfʌsi],http://sound.yywz123.com/qsbdcword/f/fussy.mp3
vt. 养肥；使肥沃；使充实 vi. 养肥；（靠…）发财,fatten,[ˈfætn],http://sound.yywz123.com/qsbdcword/f/fatten.mp3
n.入场权，进入权,entree,[ˈɒntreɪ],http://sound.yywz123.com/qsbdcword/e/entree.mp3
n.远征，探险队，迅速；,expedition,[ˌekspəˈdɪʃn],http://sound.yywz123.com/qsbdcword/e/expedition.mp3
n.手镯，臂镯,bracelet,[ˈbreɪslət],http://sound.yywz123.com/qsbdcword/b/bracelet.mp3
n.售货员，营业员，店员,salesperson,[ˈseɪlzpɜ:sn],http://sound.yywz123.com/qsbdcword/s/salesperson.mp3
n.赞成，赞成的意见，赞成者,pro,[prəʊ],http://sound.yywz123.com/qsbdcword/p/pro.mp3
n.耗尽枯竭，疲惫，筋疲力尽，竭尽，详尽无遗的论述,exhaustion,[ɪgˈzɔ:stʃən],http://sound.yywz123.com/qsbdcword/e/exhaustion.mp3
adj.极其疲惫的，精疲力尽的,exhausted,[ɪgˈzɔ:stɪd],http://sound.yywz123.com/qsbdcword/e/exhausted.mp3
adj.固执己见的，一意孤行的,pushy,[ˈpʊʃi],http://sound.yywz123.com/qsbdcword/p/pushy.mp3
vi. 蹲伏，蜷伏；卑躬屈膝 vt. 低头；屈膝 n. 蹲伏,crouch,[kraʊtʃ],http://sound.yywz123.com/qsbdcword/c/crouch.mp3
adv.平滑地，顺利地，流利地，流畅地,smoothly,[ˈsmu:ðli],http://sound.yywz123.com/qsbdcword/s/smoothly.mp3
adj.旧式的，落伍的，过时的；v.使过时,outdated,[ˌaʊtˈdeɪtɪd],http://sound.yywz123.com/qsbdcword/o/outdated.mp3
n.活泼，兴奋，卡通片／动画片的制作,animation,[ˌænɪˈmeɪʃn],http://sound.yywz123.com/qsbdcword/a/animation.mp3
n.丘疹，面泡，青春豆,pimple,[ˈpɪmpl],http://sound.yywz123.com/qsbdcword/p/pimple.mp3
n.验光师，配镜师,optometrist,[ɒpˈtɒmətrɪst],http://sound.yywz123.com/qsbdcword/o/optometrist.mp3
n.(动，植）杂种，混合物,hybrid,[ˈhaɪbrɪd],http://sound.yywz123.com/qsbdcword/h/hybrid.mp3
n.保卫者，拥护者，辩护人,defender,[dɪˈfendə(r)],http://sound.yywz123.com/qsbdcword/d/defender.mp3
n.雪崩，大量涌来,avalanche,[ˈævəlɑ:nʃ],http://sound.yywz123.com/qsbdcword/a/avalanche.mp3
vt. 投掷，投射；使迅速突然移动 vi. 向前冲，飞奔 n. 飞镖，标枪；急驰，飞奔；（虫的）螯；飞快的移动,dart,[dɑ:t],http://sound.yywz123.com/qsbdcword/d/dart.mp3
n.针灸，针刺法，针疗法,acupuncture,[ˈækjupʌŋktʃə(r)],http://sound.yywz123.com/qsbdcword/a/acupuncture.mp3
n.持续，地位；adj.永久的，不动的，直立的，不流动的,standing,[ˈstændɪŋ],http://sound.yywz123.com/qsbdcword/s/standing.mp3
adj.范围广大的，一扫无遗的,sweeping,[ˈswi:pɪŋ],http://sound.yywz123.com/qsbdcword/s/sweeping.mp3
adj.易传染的，有魅力的，迷人的，接住,catching,[ˈkætʃɪŋ],http://sound.yywz123.com/qsbdcword/c/catching.mp3
adj.有名的，声誉卓著的,celebrated,[ˈselɪbreɪtɪd],http://sound.yywz123.com/qsbdcword/c/celebrated.mp3
adj.晕船的,seasick,[ˈsi:sɪk],http://sound.yywz123.com/qsbdcword/s/seasick.mp3
n.顾问，法律顾问,counselor,['kaʊnsələ],http://sound.yywz123.com/qsbdcword/c/counselor.mp3
n.咽喉，胃，暴食，山峡；v.塞饱，狼吞虎咽地吃,gorge,[gɔ:dʒ],http://sound.yywz123.com/qsbdcword/g/gorge.mp3
n.登记，注册，挂号,registration,[ˌredʒɪˈstreɪʃn],http://sound.yywz123.com/qsbdcword/r/registration.mp3
n.结核病，肺结核,tuberculosis,[tju:ˌbɜ:kjuˈləʊsɪs],http://sound.yywz123.com/qsbdcword/t/tuberculosis.mp3
n.花瓣,petal,[ˈpetl],http://sound.yywz123.com/qsbdcword/p/petal.mp3
n.废除，取消,abolition,[ˌæbəˈlɪʃn],http://sound.yywz123.com/qsbdcword/a/abolition.mp3
n.恼怒，生气，烦恼,annoyance,[əˈnɔɪəns],http://sound.yywz123.com/qsbdcword/a/annoyance.mp3
n.冰山，流冰，冷冰冰的人,iceberg,[ˈaɪsbɜ:g],http://sound.yywz123.com/qsbdcword/i/iceberg.mp3
n.烹调，烹饪法,cuisine,[kwɪˈzi:n],http://sound.yywz123.com/qsbdcword/c/cuisine.mp3
n.（思想或行为的）主流；adj.主流的,mainstream,[ˈmeɪnstri:m],http://sound.yywz123.com/qsbdcword/m/mainstream.mp3
n.迁移，移居，（鸟类等的）迁徙,migration,[maɪˈgreɪʃn],http://sound.yywz123.com/qsbdcword/m/migration.mp3
adj.海面的，吹向海面的；adv.向海面,offshore,[ˌɒfˈʃɔ:(r)],http://sound.yywz123.com/qsbdcword/o/offshore.mp3
n.领养老金的人,pensioner,[ˈpenʃənə(r)],http://sound.yywz123.com/qsbdcword/p/pensioner.mp3
adj.外面的，公开的，向外的；adv.向外；n.外形,outwards,[ˈaʊtwədz],http://sound.yywz123.com/qsbdcword/o/outwards.mp3
n.秧苗，树苗,seedling,[ˈsi:dlɪŋ],http://sound.yywz123.com/qsbdcword/s/seedling.mp3
adj.沉溺于....的，对...上瘾的,addicted,[əˈdɪktɪd],http://sound.yywz123.com/qsbdcword/a/addicted.mp3
n.青春期，青少年,adolescence,[ˌædəˈlesns],http://sound.yywz123.com/qsbdcword/a/adolescence.mp3
adj.（含）酒精的，由酒精引起的；n.酗酒者,alcoholic,[ˌælkəˈhɒlɪk],http://sound.yywz123.com/qsbdcword/a/alcoholic.mp3
adj.过敏的，变态的,allergic,[əˈlɜ:dʒɪk],http://sound.yywz123.com/qsbdcword/a/allergic.mp3
n.肥胖，肥大,obesity,[əʊ'bi:sətɪ],http://sound.yywz123.com/qsbdcword/o/obesity.mp3
adj.反驳的，反对的，抗辩的；n.正反对，矛盾对立,contradictory,[ˌkɒntrəˈdɪktəri],http://sound.yywz123.com/qsbdcword/c/contradictory.mp3
n.火山爆发；（战争等）爆发；（疾病等）发作,eruption,[ɪ'rʌpʃn],http://sound.yywz123.com/qsbdcword/e/eruption.mp3
int.嘘，别出声；n.沉默，静寂；v.使安静,hush,[hʌʃ],http://sound.yywz123.com/qsbdcword/h/hush.mp3
n.(化)尼古丁，烟碱,nicotine,[ˈnɪkəti:n],http://sound.yywz123.com/qsbdcword/n/nicotine.mp3
n.飓风，龙卷风,tornado,[tɔ:ˈneɪdəʊ],http://sound.yywz123.com/qsbdcword/t/tornado.mp3
n.控告，指责，谴责,accusation,[ˌækjuˈzeɪʃn],http://sound.yywz123.com/qsbdcword/a/accusation.mp3
adj.成语的，符合语言习惯的,idiomatic,[ˌɪdiəˈmætɪk],http://sound.yywz123.com/qsbdcword/i/idiomatic.mp3
adv.以私人的身份，悄悄地，私下地,privately,['praɪvətlɪ],http://sound.yywz123.com/qsbdcword/p/privately.mp3
adv.专门地，技术上地,technically,[ˈteknɪkli],http://sound.yywz123.com/qsbdcword/t/technically.mp3
adj.肿大的，水涨的；v.使变大，肿胀,swollen,[ˈswəʊlən],http://sound.yywz123.com/qsbdcword/s/swollen.mp3
