interpret,name,phonetic,sound
n.手推车，台车；无轨电车；有轨电车,trolley,[ˈtrɒli],http://sound.yywz123.com/qsbdcword/t/trolley.mp3
n.爆米花,popcorn,[ˈpɒpkɔ:n],http://sound.yywz123.com/qsbdcword/p/popcorn.mp3
n.南瓜,pumpkin,[ˈpʌmpkɪn],http://sound.yywz123.com/qsbdcword/p/pumpkin.mp3
n.曲折，之字形；adj.曲折的，锯齿形的；adv.曲折地，成锯齿形地；vt.使曲折；vi.曲折前行,zigzag,[ˈzɪgzæg],http://sound.yywz123.com/qsbdcword/z/zigzag.mp3
n.复数；复数形式；adj.复数的,plural,[ˈplʊərəl],http://sound.yywz123.com/qsbdcword/p/plural.mp3
n.惊险片，恐怖片,thriller,[ˈθrɪlə(r)],http://sound.yywz123.com/qsbdcword/t/thriller.mp3
n.太空船，宇宙飞船,spacecraft,[ˈspeɪskrɑ:ft],http://sound.yywz123.com/qsbdcword/s/spacecraft.mp3
n.抢夺，掠夺，强奸；vt.掠夺，抢夺，强奸,rape,[reɪp],http://sound.yywz123.com/qsbdcword/r/rape.mp3
n.面包师,baker,[ˈbeɪkə(r)],http://sound.yywz123.com/qsbdcword/b/baker.mp3
n.执照，许可证，特许；vt.许可，特许,license,[ˈlaɪsns],http://sound.yywz123.com/qsbdcword/l/license.mp3
adj.不透气的，闷热的,stuffy,[ˈstʌfi],http://sound.yywz123.com/qsbdcword/s/stuffy.mp3
n.所有地，地产，庄园；住宅区；财产，资产,estate,[ɪˈsteɪt],http://sound.yywz123.com/qsbdcword/e/estate.mp3
n.说明，字幕，标题；vt.加上标题，加上说明,caption,[ˈkæpʃn],http://sound.yywz123.com/qsbdcword/c/caption.mp3
n.斧子；vt.用斧头砍，削减,axe,[æks],http://sound.yywz123.com/qsbdcword/a/axe.mp3
n.码头；桥墩，桥柱；[建]窗间壁，支柱,pier,[pɪə(r)],http://sound.yywz123.com/qsbdcword/p/pier.mp3
n.玉石；碧玉；翡翠,jade,[dʒeɪd],http://sound.yywz123.com/qsbdcword/j/jade.mp3
n.念珠；(pl.)珠子项链；水珠,bead,[bi:d],http://sound.yywz123.com/qsbdcword/b/bead.mp3
n.影印本；vt.影印，vt.影印，复印,photocopy,[ˈfəʊtəʊkɒpi],http://sound.yywz123.com/qsbdcword/p/photocopy.mp3
adj.邮政的，邮局的,postal,[ˈpəʊstl],http://sound.yywz123.com/qsbdcword/p/postal.mp3
n.元音；元音字母,vowel,[ˈvaʊəl],http://sound.yywz123.com/qsbdcword/v/vowel.mp3
n.尼龙；尼龙长袜,nylon,[ˈnaɪlɒn],http://sound.yywz123.com/qsbdcword/n/nylon.mp3
n.(食物)调料；包扎伤口的用品，敷料,dressing,[ˈdresɪŋ],http://sound.yywz123.com/qsbdcword/d/dressing.mp3
adj.高科技的,high-tech,[haɪ tek],http://sound.yywz123.com/qsbdcword/h/high-tech.mp3
vt.蒙住…的眼睛；adj.盲目的；adv.盲目地；n.蒙眼的绷带[布等]； 障眼物，蒙蔽人的事物,blindfold,[ˈblaɪndfəʊld],http://sound.yywz123.com/qsbdcword/b/blindfold.mp3
adj.决定了的，坚决的；明显的，明确的,decided,[dɪˈsaɪdɪd],http://sound.yywz123.com/qsbdcword/d/decided.mp3
n.食物的一份&adj.帮助人的，辅助的,helping,[ˈhelpɪŋ],http://sound.yywz123.com/qsbdcword/h/helping.mp3
n.教育；正规学校教育,schooling,[ˈsku:lɪŋ],http://sound.yywz123.com/qsbdcword/s/schooling.mp3
n.外交官，外交家；能交际的人，圆滑的人,diplomat,[ˈdɪpləmæt],http://sound.yywz123.com/qsbdcword/d/diplomat.mp3
adj.地理的；地区(性)的,geographical,[ˌdʒi:ə'ɡræfɪkl],http://sound.yywz123.com/qsbdcword/g/geographical.mp3
n.腹，下腹(胸部到腿部的部分),abdomen,[ˈæbdəmən],http://sound.yywz123.com/qsbdcword/a/abdomen.mp3
n.钙(化学符号Ca),calcium,[ˈkælsiəm],http://sound.yywz123.com/qsbdcword/c/calcium.mp3
n.急速上升；嗡嗡声；vi.突然扩大，急速上升；vt.使摄象机移动,zoom,[zu:m],http://sound.yywz123.com/qsbdcword/z/zoom.mp3
n.演戏，行为，假装；adj.代理的，临时的，演出用的,acting,[ˈæktɪŋ],http://sound.yywz123.com/qsbdcword/a/acting.mp3
n.天文学家,astronomer,[əˈstrɒnəmə(r)],http://sound.yywz123.com/qsbdcword/a/astronomer.mp3
n.蓝图，设计图，计划；vt.制成蓝图，计划,blueprint,[ˈblu:prɪnt],http://sound.yywz123.com/qsbdcword/b/blueprint.mp3
n.痴笑，咯咯地笑；vt.咯咯地笑着说；vi.傻笑；咯咯地笑,giggle,[ˈgɪgl],http://sound.yywz123.com/qsbdcword/g/giggle.mp3
n.照会，备忘录；便笺；通知书；规章,memo,[ˈmeməʊ],http://sound.yywz123.com/qsbdcword/m/memo.mp3
n.轶事，趣闻，短故事,anecdote,[ˈænɪkdəʊt],http://sound.yywz123.com/qsbdcword/a/anecdote.mp3
n.桨，橹，划手；vi.划行；vt.划（船）,oar,[ɔ:(r)],http://sound.yywz123.com/qsbdcword/o/oar.mp3
vt.损害，损伤；削弱，减少,impair,[ɪmˈpeə(r)],http://sound.yywz123.com/qsbdcword/i/impair.mp3
n.剩货，残留物，剩饭；adj.残余的,leftover,[ˈleftəʊvə(r)],http://sound.yywz123.com/qsbdcword/l/leftover.mp3
vt.使失望；使沮丧；使厌烦；vi.失败；受挫,frustrate,[frʌˈstreɪt],http://sound.yywz123.com/qsbdcword/f/frustrate.mp3
n.观众席，听众席；会堂，礼堂,auditorium,[ˌɔ:dɪˈtɔ:riəm],http://sound.yywz123.com/qsbdcword/a/auditorium.mp3
adj.擅长运动的，强健的；活跃的，体格健壮的,athletic,[æθˈletɪk],http://sound.yywz123.com/qsbdcword/a/athletic.mp3
n.百科全书,encyclopedia,[ɪnˌsaɪklə'pi:dɪə],http://sound.yywz123.com/qsbdcword/e/encyclopedia.mp3
n.组织；性格；化装品；补充；补考,makeup,['meɪkʌp],http://sound.yywz123.com/qsbdcword/m/makeup.mp3
n.爱好；嗜好；喜欢,liking,[ˈlaɪkɪŋ],http://sound.yywz123.com/qsbdcword/l/liking.mp3
n.天桥，立交桥,overpass,[ˈəʊvəpɑ:s],http://sound.yywz123.com/qsbdcword/o/overpass.mp3
n.素食者；adj.素食的,vegetarian,[ˌvedʒəˈteəriən],http://sound.yywz123.com/qsbdcword/v/vegetarian.mp3
n.芽，萌芽；vt.使发芽，摘去芽；vi.长芽，抽条,sprout,[spraʊt],http://sound.yywz123.com/qsbdcword/s/sprout.mp3
adj.航空的，宇宙航行的,aerospace,[ˈeərəʊspeɪs],http://sound.yywz123.com/qsbdcword/a/aerospace.mp3
n.滋味，享受，爱好，调味品；vt.加调味料，享受，品味；vi.有滋味,relish,[ˈrelɪʃ],http://sound.yywz123.com/qsbdcword/r/relish.mp3
n.呵欠；vi.打呵欠，vt.张开；打着呵欠说,yawn,[jɔ:n],http://sound.yywz123.com/qsbdcword/y/yawn.mp3
n.反对的观点，反对者，反对票，肺病；vt.精读，学习，默记；adv.反对地，从反面；adj.欺诈的,con,[kɒn],http://sound.yywz123.com/qsbdcword/c/con.mp3
n.郊区，郊外，近郊,suburb,[ˈsʌbɜ:b],http://sound.yywz123.com/qsbdcword/s/suburb.mp3
n.抽彩；碰运气的事，难于算计的事,lottery,[ˈlɒtəri],http://sound.yywz123.com/qsbdcword/l/lottery.mp3
n.铲子，舀取，独家新闻；vt.汲取，舀取，抢先登出,scoop,[sku:p],http://sound.yywz123.com/qsbdcword/s/scoop.mp3
n.(水，酒等之外的)饮料,beverage,[ˈbevərɪdʒ],http://sound.yywz123.com/qsbdcword/b/beverage.mp3
n.交集，十字路口，交叉点；[计算机] 交集,intersection,[ˌɪntəˈsekʃn],http://sound.yywz123.com/qsbdcword/i/intersection.mp3
n.妒忌，嫉妒，猜忌,jealousy,[ˈdʒeləsi],http://sound.yywz123.com/qsbdcword/j/jealousy.mp3
n.松弛，放松；休息；消遣；娱乐,relaxation,[ˌri:lækˈseɪʃn],http://sound.yywz123.com/qsbdcword/r/relaxation.mp3
adj.陌生的，不熟悉的,unfamiliar,[ˌʌnfəˈmɪliə(r)],http://sound.yywz123.com/qsbdcword/u/unfamiliar.mp3
n.照明，光线的明暗，舞台灯光,lighting,[ˈlaɪtɪŋ],http://sound.yywz123.com/qsbdcword/l/lighting.mp3
adv.特定地；特殊地；明确地,specially,[ˈspeʃəli],http://sound.yywz123.com/qsbdcword/s/specially.mp3
n.(北美)野牛；(亚洲)水牛,buffalo,[ˈbʌfələʊ],http://sound.yywz123.com/qsbdcword/b/buffalo.mp3
n.耳环，耳饰,earring,[ˈɪərɪŋ],http://sound.yywz123.com/qsbdcword/e/earring.mp3
n.礼仪，礼节；规矩,etiquette,[ˈetɪket],http://sound.yywz123.com/qsbdcword/e/etiquette.mp3
n.广告业；广告活动 adj.广告的；广告业务的,advertising,[ˈædvətaɪzɪŋ],http://sound.yywz123.com/qsbdcword/a/advertising.mp3
n.主要产物，常用品，主要要素，原料，订书钉，钩环；adj.主要的，重要的；vt.分类,staple,[ˈsteɪpl],http://sound.yywz123.com/qsbdcword/s/staple.mp3
n.睡眠者，卧车，卧铺,sleeper,[ˈsli:pə(r)],http://sound.yywz123.com/qsbdcword/s/sleeper.mp3
n.劳动者，劳工,laborer,['leɪbərə],http://sound.yywz123.com/qsbdcword/l/laborer.mp3
n.友谊，亲切，亲密,friendliness,['frendlɪnəs],http://sound.yywz123.com/qsbdcword/f/friendliness.mp3
adj.无线的；n.无线电,wireless,[ˈwaɪələs],http://sound.yywz123.com/qsbdcword/w/wireless.mp3
vt.擦掉；消除某事物的痕迹；vi.被擦去，被抹掉,erase,[ɪˈreɪz],http://sound.yywz123.com/qsbdcword/e/erase.mp3
n.赌博；投机,gambling,[ˈgæmblɪŋ],http://sound.yywz123.com/qsbdcword/g/gambling.mp3
n.瓷；adj.瓷的，瓷制的,porcelain,[ˈpɔ:səlɪn],http://sound.yywz123.com/qsbdcword/p/porcelain.mp3
n.葡萄牙人；葡萄牙语；adj.葡萄牙的；葡萄牙人的；葡萄牙语的,Portuguese,[ˌpɔ:tʃuˈgi:z],http://sound.yywz123.com/qsbdcword/P/Portuguese.mp3
n.评价；评估；对财产的估价，被估定的金额,assessment,[əˈsesmənt],http://sound.yywz123.com/qsbdcword/a/assessment.mp3
adj.不睡眠的，睡不著的，不休息的,sleepless,[ˈsli:pləs],http://sound.yywz123.com/qsbdcword/s/sleepless.mp3
adj.对话的，会话的,conversational,[ˌkɒnvəˈseɪʃənl],http://sound.yywz123.com/qsbdcword/c/conversational.mp3
adj.知识渊博的；有见识的,knowledgeable,[ˈnɒlɪdʒəbl],http://sound.yywz123.com/qsbdcword/k/knowledgeable.mp3
n.郊外，郊区,outskirts,[ˈaʊtskɜ:ts],http://sound.yywz123.com/qsbdcword/o/outskirts.mp3
adj.尖的，直截了当的,pointed,[ˈpɔɪntɪd],http://sound.yywz123.com/qsbdcword/p/pointed.mp3
n.保龄球运动,bowling,[ˈbəʊlɪŋ],http://sound.yywz123.com/qsbdcword/b/bowling.mp3
n.尽力；努力；力图,endeavour,[ɪn'devə(r)],http://sound.yywz123.com/qsbdcword/e/endeavour.mp3
n.阿司匹林,aspirin,[ˈæsprɪn],http://sound.yywz123.com/qsbdcword/a/aspirin.mp3
n.文具；(配套的)信笺信封,stationery,[ˈsteɪʃənri],http://sound.yywz123.com/qsbdcword/s/stationery.mp3
n.检查员，监察员，视察员,inspector,[ɪnˈspektə(r)],http://sound.yywz123.com/qsbdcword/i/inspector.mp3
n.卧车包房，隔间；分隔的空间,compartment,[kəmˈpɑ:tmənt],http://sound.yywz123.com/qsbdcword/c/compartment.mp3
n.火药,gunpowder,[ˈgʌnpaʊdə(r)],http://sound.yywz123.com/qsbdcword/g/gunpowder.mp3
n.猫头鹰，枭,owl,[aʊl],http://sound.yywz123.com/qsbdcword/o/owl.mp3
n.太空舱；胶囊,capsule,[ˈkæpsju:l],http://sound.yywz123.com/qsbdcword/c/capsule.mp3
n.连本影片，连本电视节目；电视连续剧；adj.连续的,serial,[ˈsɪəriəl],http://sound.yywz123.com/qsbdcword/s/serial.mp3
adj.羊毛(制)的；毛纺的,woolen,['wʊlɪn],http://sound.yywz123.com/qsbdcword/w/woolen.mp3
n.教区总教堂；大教堂,cathedral,[kəˈθi:drəl],http://sound.yywz123.com/qsbdcword/c/cathedral.mp3
n.高速公路，快车道,motorway,[ˈməʊtəweɪ],http://sound.yywz123.com/qsbdcword/m/motorway.mp3
vt.&vi.批评，评论；非难,criticise,['krɪtɪsaɪz],http://sound.yywz123.com/qsbdcword/c/criticise.mp3
n.陶器，陶器场,pottery,[ˈpɒtəri],http://sound.yywz123.com/qsbdcword/p/pottery.mp3
adj.加香料的；辛辣的，有风味的,spicy,[ˈspaɪsi],http://sound.yywz123.com/qsbdcword/s/spicy.mp3
n.四轮马车，手推车，面包车；无盖运货列车,wagon,[ˈwægən],http://sound.yywz123.com/qsbdcword/w/wagon.mp3
n.降落伞；v.用降落伞投送/降落,parachute,[ˈpærəʃu:t],http://sound.yywz123.com/qsbdcword/p/parachute.mp3
vi.(to)订阅，订购；同意；vt.捐助，赞助,subscribe,[səbˈskraɪb],http://sound.yywz123.com/qsbdcword/s/subscribe.mp3
n.取回，提款；撤退，撤军；收回，撤销,withdrawal,[wɪðˈdrɔ:əl],http://sound.yywz123.com/qsbdcword/w/withdrawal.mp3
adj.不能容忍的；忍受不住的,unbearable,[ʌnˈbeərəbl],http://sound.yywz123.com/qsbdcword/u/unbearable.mp3
adv.审慎地；蓄意地；故意地,deliberately,[dɪˈlɪbərətli],http://sound.yywz123.com/qsbdcword/d/deliberately.mp3
n.青肿，挫伤；伤痕；vt.打青；挫伤,bruise,[bru:z],http://sound.yywz123.com/qsbdcword/b/bruise.mp3
n.困境，进退两难的局面,dilemma,[dɪˈlemə],http://sound.yywz123.com/qsbdcword/d/dilemma.mp3
adj.简洁的，简明的,concise,[kənˈsaɪs],http://sound.yywz123.com/qsbdcword/c/concise.mp3
n.专门知识(或技能等)，专长,expertise,[ˌekspɜ:ˈti:z],http://sound.yywz123.com/qsbdcword/e/expertise.mp3
vi.翱翔，盘旋；徘徊；彷徨，犹豫；n.徘徊；盘旋；犹豫；vt.孵；徘徊在…近旁,hover,[ˈhɒvə(r)],http://sound.yywz123.com/qsbdcword/h/hover.mp3
n.调查，调查研究,investigation,[ɪnˌvestɪˈgeɪʃn],http://sound.yywz123.com/qsbdcword/i/investigation.mp3
n.经线，经度,longitude,[ˈlɒŋgɪtju:d],http://sound.yywz123.com/qsbdcword/l/longitude.mp3
n.乘务员，服务员；看管人；膳食管理员,steward,[ˈstju:əd],http://sound.yywz123.com/qsbdcword/s/steward.mp3
n.空中小姐，女乘务员,stewardess,[ˌstju:əˈdes],http://sound.yywz123.com/qsbdcword/s/stewardess.mp3
adj.不情愿的,unwilling,[ʌnˈwɪlɪŋ],http://sound.yywz123.com/qsbdcword/u/unwilling.mp3
vi.膨胀，肿胀；增长，增强,swell,[swel],http://sound.yywz123.com/qsbdcword/s/swell.mp3
n.骑士，武士；爵士,knight,[naɪt],http://sound.yywz123.com/qsbdcword/k/knight.mp3
n.姿势，姿态，心态，态度；vt.作出某种姿势；vi.摆姿势,posture,[ˈpɒstʃə(r)],http://sound.yywz123.com/qsbdcword/p/posture.mp3
a.主观(上)的，个人的,subjective,[səbˈdʒektɪv],http://sound.yywz123.com/qsbdcword/s/subjective.mp3
n.自助餐；饮食柜台；餐台；adj.自助的；自助餐的；vt.与…搏斗；连续猛击；vi.斗争；奋勇前进,buffet,[ˈbʊfeɪ],http://sound.yywz123.com/qsbdcword/b/buffet.mp3
n.纤维，纤维质,fiber,['faɪbə],http://sound.yywz123.com/qsbdcword/f/fiber.mp3
n.大厦，大楼；宅第,mansion,[ˈmænʃn],http://sound.yywz123.com/qsbdcword/m/mansion.mp3
n.香槟酒；微黄色,champagne,[ʃæmˈpeɪn],http://sound.yywz123.com/qsbdcword/c/champagne.mp3
vt.&vi.小口地喝，抿，呷；n.一小口的量,sip,[sɪp],http://sound.yywz123.com/qsbdcword/s/sip.mp3
adj.古怪的，离奇的；怪诞的，神秘而可怕的,weird,[wɪəd],http://sound.yywz123.com/qsbdcword/w/weird.mp3
n.暗示，示意；[pl]建议；线索，迹象；vi.暗示；vt.暗示；示意,hint,[hɪnt],http://sound.yywz123.com/qsbdcword/h/hint.mp3
n.眉毛，眉,eyebrow,[ˈaɪbraʊ],http://sound.yywz123.com/qsbdcword/e/eyebrow.mp3
adj.不知道的，未意识到的；adv.意外地；不知不觉地,unaware,[ˌʌnəˈweə(r)],http://sound.yywz123.com/qsbdcword/u/unaware.mp3
n.化妆品；adj.化妆用的；装门面的；装饰性的,cosmetic,[kɒzˈmetɪk],http://sound.yywz123.com/qsbdcword/c/cosmetic.mp3
adj.坚定的；有决心的；v.决定；断定（determine的过去分词）,determined,[dɪˈtɜ:mɪnd],http://sound.yywz123.com/qsbdcword/d/determined.mp3
adj.无数的，多得不计其数的,countless,[ˈkaʊntləs],http://sound.yywz123.com/qsbdcword/c/countless.mp3
n.(usu pl.)(浓烈或难闻的)烟，气，汽,fume,[fju:m],http://sound.yywz123.com/qsbdcword/f/fume.mp3
vi.抱怨；咕哝；n.抱怨，牢骚；咕哝，隆隆声,grumble,[ˈgrʌmbl],http://sound.yywz123.com/qsbdcword/g/grumble.mp3
n.臭氧，新鲜空气,ozone,[ˈəʊzəʊn],http://sound.yywz123.com/qsbdcword/o/ozone.mp3
n.海角，岬；披肩，短披风,cape,[keɪp],http://sound.yywz123.com/qsbdcword/c/cape.mp3
n.(使)聚集；(使)集合,get-together,[ɡet tə'ɡeðə(r)],http://sound.yywz123.com/qsbdcword/g/get-together.mp3
adj.衣衫褴褛的，粗糙的，刺耳的,ragged,[ˈrægɪd],http://sound.yywz123.com/qsbdcword/r/ragged.mp3
n.围裙；工作裙,apron,[ˈeɪprən],http://sound.yywz123.com/qsbdcword/a/apron.mp3
n.灌木，灌木丛,shrub,[ʃrʌb],http://sound.yywz123.com/qsbdcword/s/shrub.mp3
vi.挤作一团；蜷缩；vt.聚集；n.挤在一起的人,huddle,[ˈhʌdl],http://sound.yywz123.com/qsbdcword/h/huddle.mp3
n.小巷，胡同；小径，小路,alley,[ˈæli],http://sound.yywz123.com/qsbdcword/a/alley.mp3
adj.麻木的，失去感觉的；vt.使麻木,numb,[nʌm],http://sound.yywz123.com/qsbdcword/n/numb.mp3
vt.&vi.退还，偿还；n.归还，偿还额，退款,refund,[ˈri:fʌnd],http://sound.yywz123.com/qsbdcword/r/refund.mp3
n.心理，心理学，心理状态,psychology,[saɪˈkɒlədʒi],http://sound.yywz123.com/qsbdcword/p/psychology.mp3
n.山脊；鼻梁；分水岭,ridge,[rɪdʒ],http://sound.yywz123.com/qsbdcword/r/ridge.mp3
vi.嗅…味道；抽鼻涕；对嗤之以鼻，蔑视,sniff,[snɪf],http://sound.yywz123.com/qsbdcword/s/sniff.mp3
n.综合病症；并存特性,syndrome,[ˈsɪndrəʊm],http://sound.yywz123.com/qsbdcword/s/syndrome.mp3
n.流产，堕胎,abortion,[əˈbɔ:ʃn],http://sound.yywz123.com/qsbdcword/a/abortion.mp3
vt.使适应，使习惯,accustom,[əˈkʌstəm],http://sound.yywz123.com/qsbdcword/a/accustom.mp3
n.评价；欣赏；感谢；领会，理解；价格上涨,appreciation,[əˌpri:ʃiˈeɪʃn],http://sound.yywz123.com/qsbdcword/a/appreciation.mp3
n.大灾难，大祸,catastrophe,[kəˈtæstrəfi],http://sound.yywz123.com/qsbdcword/c/catastrophe.mp3
n.黄铜；黄铜器，铜管乐器,brass,[brɑ:s],http://sound.yywz123.com/qsbdcword/b/brass.mp3
vt.担忧，忧虑；惧怕，不敢；n.担忧，畏惧,dread,[dred],http://sound.yywz123.com/qsbdcword/d/dread.mp3
adj.芬香的，馥郁的，愉快的,fragrant,[ˈfreɪgrənt],http://sound.yywz123.com/qsbdcword/f/fragrant.mp3
n.命令，需要；规则；祈使语气；adj.强制的；紧急的,imperative,[ɪmˈperətɪv],http://sound.yywz123.com/qsbdcword/i/imperative.mp3
adj.大城市的，大都会的,metropolitan,[ˌmetrəˈpɒlɪtən],http://sound.yywz123.com/qsbdcword/m/metropolitan.mp3
n.劝说；说服；持有某种信仰的宗派,persuasion,[pəˈsweɪʒn],http://sound.yywz123.com/qsbdcword/p/persuasion.mp3
adj.随机的；任意的；n.偶然的(或随便的)行动,random,[ˈrændəm],http://sound.yywz123.com/qsbdcword/r/random.mp3
n.复活，复兴，文艺复兴,renaissance,[rɪˈneɪsns],http://sound.yywz123.com/qsbdcword/r/renaissance.mp3
vi.(使)旋转；循环出现,revolve,[rɪˈvɒlv],http://sound.yywz123.com/qsbdcword/r/revolve.mp3
adv.稳定地；不变地；持续地,steadily,['stedɪlɪ],http://sound.yywz123.com/qsbdcword/s/steadily.mp3
n.兽群，牧群；vt.使集中，把…赶在一起,herd,[hɜ:d],http://sound.yywz123.com/qsbdcword/h/herd.mp3
vt.减少，减轻；缩小,lessen,[ˈlesn],http://sound.yywz123.com/qsbdcword/l/lessen.mp3
n.槭树，枫树，槭木,maple,[ˈmeɪpl],http://sound.yywz123.com/qsbdcword/m/maple.mp3
n.物理学家，研究物理学的人,physicist,[ˈfɪzɪsɪst],http://sound.yywz123.com/qsbdcword/p/physicist.mp3
n.头骨；颅骨,skull,[skʌl],http://sound.yywz123.com/qsbdcword/s/skull.mp3
adj.分析的；用分析法的,analytical,[ˌænəˈlɪtɪkl],http://sound.yywz123.com/qsbdcword/a/analytical.mp3
adj.技术的；工艺的,technological,[ˌteknə'lɒdʒɪkl],http://sound.yywz123.com/qsbdcword/t/technological.mp3
n.晶体管，晶体管收音机,transistor,[trænˈzɪstə(r)],http://sound.yywz123.com/qsbdcword/t/transistor.mp3
pref.[前缀]表示反抗，排斥,anti-,[ˈænti],http://sound.yywz123.com/qsbdcword/a/anti-.mp3
n.织物，织品，布；构造，结构，组织,fabric,[ˈfæbrɪk],http://sound.yywz123.com/qsbdcword/f/fabric.mp3
n.申请人，求职者，请求者,applicant,[ˈæplɪkənt],http://sound.yywz123.com/qsbdcword/a/applicant.mp3
n.志向，志趣抱负；渴望；(语)送气音；吸出,aspiration,[ˌæspəˈreɪʃn],http://sound.yywz123.com/qsbdcword/a/aspiration.mp3
n.轴，轴线，中心线；坐标轴，基准线,axis,[ˈæksɪs],http://sound.yywz123.com/qsbdcword/a/axis.mp3
n.共和国，联邦，共同体,commonwealth,[ˈkɒmənwelθ],http://sound.yywz123.com/qsbdcword/c/commonwealth.mp3
n.补足物，船上的定员；补语；vt.补充，补足,complement,[ˈkɒmplɪment],http://sound.yywz123.com/qsbdcword/c/complement.mp3
n.功绩；武艺，技艺；adj.灵巧的，漂亮的，合适的,feat,[fi:t],http://sound.yywz123.com/qsbdcword/f/feat.mp3
n.论坛，讨论会,forum,[ˈfɔ:rəm],http://sound.yywz123.com/qsbdcword/f/forum.mp3
n.(政府的)部；牧师,ministry,[ˈmɪnɪstri],http://sound.yywz123.com/qsbdcword/m/ministry.mp3
adj.性质上的，质的，定性的,qualitative,[ˈkwɒlɪtətɪv],http://sound.yywz123.com/qsbdcword/q/qualitative.mp3
n.处方，开药；指示，规定,prescription,[prɪˈskrɪpʃn],http://sound.yywz123.com/qsbdcword/p/prescription.mp3
adj.失业的，没有工作的；未动用的，闲置的,unemployed,[ˌʌnɪmˈplɔɪd],http://sound.yywz123.com/qsbdcword/u/unemployed.mp3
adj.垂直的，顶点的，纵向的；n.垂直物，垂直的位置,vertical,[ˈvɜ:tɪkl],http://sound.yywz123.com/qsbdcword/v/vertical.mp3
n.守卫，监护，病房，行政区，由监护人或法院保护的人（尤指儿童）；vt.守护，躲开,ward,[wɔ:d],http://sound.yywz123.com/qsbdcword/w/ward.mp3
n.仓库；vt.存入仓库,warehouse,[ˈweəhaʊs],http://sound.yywz123.com/qsbdcword/w/warehouse.mp3
n.坏事；恶习；[pl.]台钳，老虎钳；adj.副的,vice,[vaɪs],http://sound.yywz123.com/qsbdcword/v/vice.mp3
n.德行，美德；贞操；优点；功效，效力,virtue,[ˈvɜ:tʃu:],http://sound.yywz123.com/qsbdcword/v/virtue.mp3
vt.分配，分派；把…拨给；把…划归,allocate,[ˈæləkeɪt],http://sound.yywz123.com/qsbdcword/a/allocate.mp3
adj.真的，真正的；可靠的，可信的，有根据的,authentic,[ɔ:ˈθentɪk],http://sound.yywz123.com/qsbdcword/a/authentic.mp3
vt.达到，获得，完成,attain,[əˈteɪn],http://sound.yywz123.com/qsbdcword/a/attain.mp3
vt.补偿，赔偿；酬报 vi.弥补；补偿；抵消,compensate,[ˈkɒmpenseɪt],http://sound.yywz123.com/qsbdcword/c/compensate.mp3
n.能力，胜任，称职,competence,[ˈkɒmpɪtəns],http://sound.yywz123.com/qsbdcword/c/competence.mp3
