interpret,name,phonetic,sound
n.游艇，快艇,yacht,[jɒt],http://sound.yywz123.com/qsbdcword/y/yacht.mp3
n.木星,Jupiter,[ˈdʒu:pɪtə(r)],http://sound.yywz123.com/qsbdcword/J/Jupiter.mp3
n.皱纹；vi.（使）起皱纹，皱眉；vt.使起皱纹,wrinkle,[ˈrɪŋkl],http://sound.yywz123.com/qsbdcword/w/wrinkle.mp3
n.购物者，顾客,shopper,[ˈʃɒpə(r)],http://sound.yywz123.com/qsbdcword/s/shopper.mp3
n.硬纸板，卡纸板,cardboard,[ˈkɑ:dbɔ:d],http://sound.yywz123.com/qsbdcword/c/cardboard.mp3
adj.不重要的，无意义的,unimportant,[ˌʌnɪmˈpɔ:tnt],http://sound.yywz123.com/qsbdcword/u/unimportant.mp3
adj.不完全的，不完善的,incomplete,[ˌɪnkəmˈpli:t],http://sound.yywz123.com/qsbdcword/i/incomplete.mp3
n.适合，适当，健康，健身,fitness,[ˈfɪtnəs],http://sound.yywz123.com/qsbdcword/f/fitness.mp3
n.传单，活页，广告,leaflet,[ˈli:flət],http://sound.yywz123.com/qsbdcword/l/leaflet.mp3
n.摊位，铺子，售货亭,stall,[stɔ:l],http://sound.yywz123.com/qsbdcword/s/stall.mp3
n.（用词首字母组成的）缩写,abbreviation,[əˌbri:viˈeɪʃn],http://sound.yywz123.com/qsbdcword/a/abbreviation.mp3
vt.使着迷，使陶醉；n.招人喜欢之处，魅力,charm,[tʃɑ:m],http://sound.yywz123.com/qsbdcword/c/charm.mp3
adj.优美的，文雅的，简练的，简结的,elegant,[ˈelɪgənt],http://sound.yywz123.com/qsbdcword/e/elegant.mp3
adj.可怕的，极好的，非常的,terrific,[təˈrɪfɪk],http://sound.yywz123.com/qsbdcword/t/terrific.mp3
adj.狡猾的，奸诈的；n.狡猾，奸诈,cunning,[ˈkʌnɪŋ],http://sound.yywz123.com/qsbdcword/c/cunning.mp3
n.公牛，买进证券投机图利者，看涨的人,bull,[bʊl],http://sound.yywz123.com/qsbdcword/b/bull.mp3
adj.北极的；n.北极,Arctic,[ˈɑ:ktɪk],http://sound.yywz123.com/qsbdcword/A/Arctic.mp3
n.谷类，五谷，禾谷,cereal,[ˈsɪəriəl],http://sound.yywz123.com/qsbdcword/c/cereal.mp3
n.差使（如送信，买东西等），（短程）差事,errand,[ˈerənd],http://sound.yywz123.com/qsbdcword/e/errand.mp3
n.流言蜚语，爱说长道短的人；vi.传播流言,gossip,[ˈgɒsɪp],http://sound.yywz123.com/qsbdcword/g/gossip.mp3
n.（口）位置，职位，狭长孔，狭槽,slot,[slɒt],http://sound.yywz123.com/qsbdcword/s/slot.mp3
n.石膏，灰泥，膏药；v.涂以灰泥，敷以膏药，使...平,plaster,[ˈplɑ:stə(r)],http://sound.yywz123.com/qsbdcword/p/plaster.mp3
adj.令人讨厌的，困难的，恶劣的，下流的,nasty,[ˈnɑ:sti],http://sound.yywz123.com/qsbdcword/n/nasty.mp3
n.手枪,pistol,[ˈpɪstl],http://sound.yywz123.com/qsbdcword/p/pistol.mp3
vi.踩；行走；vt.踩烂（出）；n.胎面，脚步声,tread,[tred],http://sound.yywz123.com/qsbdcword/t/tread.mp3
v.启示，揭示，开...的锁,unlock,[ˌʌnˈlɒk],http://sound.yywz123.com/qsbdcword/u/unlock.mp3
n.流浪者，步行，跋涉；v.步行，跋涉,tramp,[træmp],http://sound.yywz123.com/qsbdcword/t/tramp.mp3
n.评论，评注；实况广播报导，现场口头评述,commentary,[ˈkɒməntri],http://sound.yywz123.com/qsbdcword/c/commentary.mp3
n.留声机，唱机,gramophone,[ˈgræməfəʊn],http://sound.yywz123.com/qsbdcword/g/gramophone.mp3
n.宣布，宣告，宣言，声明（书），申报,declaration,[ˌdekləˈreɪʃn],http://sound.yywz123.com/qsbdcword/d/declaration.mp3
n.齿轮，传动装置，设备，衣服；vt.使适应,gear,[gɪə(r)],http://sound.yywz123.com/qsbdcword/g/gear.mp3
vi.缠住，粘住，依恋，依靠，坚信，坚持,cling,[klɪŋ],http://sound.yywz123.com/qsbdcword/c/cling.mp3
n.随从，跟班，出席者，服务员；adj.伴随的，出席的，注意的，在场的,attendant,[əˈtendənt],http://sound.yywz123.com/qsbdcword/a/attendant.mp3
n.悬挂，悬浮液，暂缓，未决，中止,suspension,[səˈspenʃn],http://sound.yywz123.com/qsbdcword/s/suspension.mp3
n.小心，谨慎，警告；vt.告诫，警告,caution,[ˈkɔ:ʃn],http://sound.yywz123.com/qsbdcword/c/caution.mp3
n.地窖，地下室，酒窖,cellar,[ˈselə(r)],http://sound.yywz123.com/qsbdcword/c/cellar.mp3
adj.十进的，小数的，十进制的；n.小数,decimal,[ˈdesɪml],http://sound.yywz123.com/qsbdcword/d/decimal.mp3
n.慧星,comet,[ˈkɒmɪt],http://sound.yywz123.com/qsbdcword/c/comet.mp3
n.大使馆，大使及其随员,embassy,[ˈembəsi],http://sound.yywz123.com/qsbdcword/e/embassy.mp3
adj.不明确的，模糊的，不定的，无限的,indefinite,[ɪnˈdefɪnət],http://sound.yywz123.com/qsbdcword/i/indefinite.mp3
vt.弄短，缩小，减少,shorten,[ˈʃɔ:tn],http://sound.yywz123.com/qsbdcword/s/shorten.mp3
n.骨骼，框架，骨干，梗概，提要,skeleton,[ˈskelɪtn],http://sound.yywz123.com/qsbdcword/s/skeleton.mp3
v.粉碎，打碎；n.轰动的演出，巨大的成功,smash,[smæʃ],http://sound.yywz123.com/qsbdcword/s/smash.mp3
n.经济学，经济情况,economics,[ˌi:kəˈnɒmɪks],http://sound.yywz123.com/qsbdcword/e/economics.mp3
adj.古时的，古代的；n.古物，古器，古玩,antique,[ænˈti:k],http://sound.yywz123.com/qsbdcword/a/antique.mp3
adv.通常地，普遍地，当前,currently,[ˈkʌrəntli],http://sound.yywz123.com/qsbdcword/c/currently.mp3
n.输水软管，长统袜；vt.浇园子，用管冲洗,hose,[həʊz],http://sound.yywz123.com/qsbdcword/h/hose.mp3
n./vi.露齿而笑，咧嘴一笑,grin,[grɪn],http://sound.yywz123.com/qsbdcword/g/grin.mp3
n.绰号，昵称；v.给...取绰号，叫错名字,nickname,[ˈnɪkneɪm],http://sound.yywz123.com/qsbdcword/n/nickname.mp3
n.汽笛，警报器，迷人的女人，妖妇,siren,[ˈsaɪrən],http://sound.yywz123.com/qsbdcword/s/siren.mp3
adj. 彻底的，完全的，精心的,thorough,[ˈθʌrə],http://sound.yywz123.com/qsbdcword/t/thorough.mp3
n.壁球，摺皱不堪，拥挤嘈杂的人群，浓缩果汁，美国南瓜；vt.压扁，压制；vi.变扁，压榨,squash,[skwɒʃ],http://sound.yywz123.com/qsbdcword/s/squash.mp3
vt.伪造，造假，假装；n.假货，赝品,fake,[feɪk],http://sound.yywz123.com/qsbdcword/f/fake.mp3
n.明亮，亮度，聪颖，光泽度，灯火通明,brightness,['braɪtnəs],http://sound.yywz123.com/qsbdcword/b/brightness.mp3
vi.漫游，闲逛，徜徉,roam,[rəʊm],http://sound.yywz123.com/qsbdcword/r/roam.mp3
n.接力赛，中继转播（设备）；vt.转述，转播,relay,[ˈri:leɪ],http://sound.yywz123.com/qsbdcword/r/relay.mp3
n.心理学家；心理学研究者,psychologist,[saɪˈkɒlədʒɪst],http://sound.yywz123.com/qsbdcword/p/psychologist.mp3
vt./n.攫取，抓取；vi.攫取，抓住(at),grab,[græb],http://sound.yywz123.com/qsbdcword/g/grab.mp3
n.解放，解放运动（为获得平等权利和地位的行为）,liberation,[ˌlɪbə'reɪʃn],http://sound.yywz123.com/qsbdcword/l/liberation.mp3
adj.易碎的，脆的，易损坏的，虚弱的，脆弱的,fragile,[ˈfrædʒaɪl],http://sound.yywz123.com/qsbdcword/f/fragile.mp3
vt. 监督，管理；指导 vi. 监督，管理；指导,supervise,[ˈsu:pəvaɪz],http://sound.yywz123.com/qsbdcword/s/supervise.mp3
n.睡椅，长沙发椅；vt.表达，隐含,couch,[kaʊtʃ],http://sound.yywz123.com/qsbdcword/c/couch.mp3
n.警察；vt.抓住,cop,[kɒp],http://sound.yywz123.com/qsbdcword/c/cop.mp3
n.布谷鸟，杜鹃,cuckoo,[ˈkʊku:],http://sound.yywz123.com/qsbdcword/c/cuckoo.mp3
adv.不加思索地，无意识地，自动地,automatically,[ˌɔ:tə'mætɪklɪ],http://sound.yywz123.com/qsbdcword/a/automatically.mp3
adj.胆怯的，害羞的,timid,[ˈtɪmɪd],http://sound.yywz123.com/qsbdcword/t/timid.mp3
n. 旋转，回旋；昏乱；一连串的事；短暂的旅行 vi. 旋转，回旋；急走；头晕眼花 vt. 使旋转；卷走，飞快地带走,whirl,[wɜ:l],http://sound.yywz123.com/qsbdcword/w/whirl.mp3
n.观众，目击者，旁观者,spectator,[spekˈteɪtə(r)],http://sound.yywz123.com/qsbdcword/s/spectator.mp3
adj.职业的，业务的,vocational,[vəʊˈkeɪʃənl],http://sound.yywz123.com/qsbdcword/v/vocational.mp3
n.门廊，入口处，走廊，游廊,porch,[pɔ:tʃ],http://sound.yywz123.com/qsbdcword/p/porch.mp3
n.铁匠，锻工,blacksmith,[ˈblæksmɪθ],http://sound.yywz123.com/qsbdcword/b/blacksmith.mp3
n.橄榄，橄榄树，橄榄色；adj.黄绿色的，黄褐色的，橄榄色的,olive,[ˈɒlɪv],http://sound.yywz123.com/qsbdcword/o/olive.mp3
n.夹子，别针，弹夹，片断；vt.夹住，修剪,clip,[klɪp],http://sound.yywz123.com/qsbdcword/c/clip.mp3
adj.糟透了的，极端的，可怕的，令人畏惧的,dreadful,[ˈdredfl],http://sound.yywz123.com/qsbdcword/d/dreadful.mp3
adj.有有趣的，好玩的,amusing,[əˈmju:zɪŋ],http://sound.yywz123.com/qsbdcword/a/amusing.mp3
adj.奇怪的，异常的，不舒服的，眩晕的,queer,[kwɪə(r)],http://sound.yywz123.com/qsbdcword/q/queer.mp3
adj.飞机（航空）的，空中的；n.天线,aerial,[ˈeəriəl],http://sound.yywz123.com/qsbdcword/a/aerial.mp3
n.本质，实质，精华，精粹,essence,[ˈesns],http://sound.yywz123.com/qsbdcword/e/essence.mp3
vt.常出没于，使苦恼，萦绕；n.常去的地方,haunt,[hɔ:nt],http://sound.yywz123.com/qsbdcword/h/haunt.mp3
n.壁炉，炉灶,fireplace,[ˈfaɪəpleɪs],http://sound.yywz123.com/qsbdcword/f/fireplace.mp3
vt.使黯然失色，使相形见绌，日食，月食,eclipse,[ɪˈklɪps],http://sound.yywz123.com/qsbdcword/e/eclipse.mp3
n.诗，韵文，诗行,verse,[vɜ:s],http://sound.yywz123.com/qsbdcword/v/verse.mp3
adj.可疑的，容易引起怀疑的，猜疑的，疑心的,suspicious,[səˈspɪʃəs],http://sound.yywz123.com/qsbdcword/s/suspicious.mp3
n.死刑，实行，执行，履行，演奏，表演,execution,[ˌeksɪˈkju:ʃn],http://sound.yywz123.com/qsbdcword/e/execution.mp3
n.前厅，（剧院的）门廊,lobby,[ˈlɒbi],http://sound.yywz123.com/qsbdcword/l/lobby.mp3
n.海盗，海盗船,pirate,[ˈpaɪrət],http://sound.yywz123.com/qsbdcword/p/pirate.mp3
n.斗蓬，披风，掩饰，幌子；vt.掩盖，掩饰,cloak,[kləʊk],http://sound.yywz123.com/qsbdcword/c/cloak.mp3
n.魔术师，变戏法的人，术士,magician,[məˈdʒɪʃn],http://sound.yywz123.com/qsbdcword/m/magician.mp3
adj.服从的，顺从的,obedient,[əˈbi:diənt],http://sound.yywz123.com/qsbdcword/o/obedient.mp3
n.个人经历，传记,biography,[baɪˈɒgrəfi],http://sound.yywz123.com/qsbdcword/b/biography.mp3
n.电工，电气技师,electrician,[ɪˌlekˈtrɪʃn],http://sound.yywz123.com/qsbdcword/e/electrician.mp3
n.用力擦洗，矮树，渺小之物；v.用力擦洗,scrub,[skrʌb],http://sound.yywz123.com/qsbdcword/s/scrub.mp3
n.芥子，芥末，深黄色，强烈的兴趣，热情的人,mustard,[ˈmʌstəd],http://sound.yywz123.com/qsbdcword/m/mustard.mp3
n.白痴，傻子，笨蛋,idiot,[ˈɪdiət],http://sound.yywz123.com/qsbdcword/i/idiot.mp3
vi.眨眼睛，闪烁；vt.眨（眼睛），使闪烁,blink,[blɪŋk],http://sound.yywz123.com/qsbdcword/b/blink.mp3
n.窃贼，破门盗窃者,burglar,[ˈbɜ:glə(r)],http://sound.yywz123.com/qsbdcword/b/burglar.mp3
n.企业单位，商业公司，事业，计划,enterprise,[ˈentəpraɪz],http://sound.yywz123.com/qsbdcword/e/enterprise.mp3
n.孵化，舱口；vt.孵，孵出，策划；vi. 孵化,hatch,[hætʃ],http://sound.yywz123.com/qsbdcword/h/hatch.mp3
n. 椭圆，椭圆形跑道；adj. 卵形的，椭圆形的,oval,[ˈəʊvl],http://sound.yywz123.com/qsbdcword/o/oval.mp3
vt. 推翻；倾覆；破坏 vi. 推翻；倾覆 n. 倾覆；周转；破灭,overturn,[ˌəʊvəˈtɜ:n],http://sound.yywz123.com/qsbdcword/o/overturn.mp3
adj.丰满的，丰富的，直接的；vi.下降，支持，变丰满；vt.突然放下，支持，使丰满；n.突然膨胀，坠落；adv.骤降，直线下降，不加限制的,plump,[plʌmp],http://sound.yywz123.com/qsbdcword/p/plump.mp3
adj.例行的，老规矩的，惯常的,ritual,[ˈrɪtʃuəl],http://sound.yywz123.com/qsbdcword/r/ritual.mp3
n.津贴，补贴，零用钱,allowance,[əˈlaʊəns],http://sound.yywz123.com/qsbdcword/a/allowance.mp3
adj.有雄心的，劲头十足的，有野心的,ambitious,[æmˈbɪʃəs],http://sound.yywz123.com/qsbdcword/a/ambitious.mp3
n.腐蚀，侵蚀，磨损，削弱，减少,erosion,[ɪ'rəʊʒn],http://sound.yywz123.com/qsbdcword/e/erosion.mp3
adj.巨大的，大规模的，大量的，大范围的,massive,[ˈmæsɪv],http://sound.yywz123.com/qsbdcword/m/massive.mp3
vi.居住，定居（in），（性质等）存在，在于,reside,[rɪˈzaɪd],http://sound.yywz123.com/qsbdcword/r/reside.mp3
adj.有立体视觉的，立体声的；n.固定形象，立体声,stereo,[ˈsteriəʊ],http://sound.yywz123.com/qsbdcword/s/stereo.mp3
n.球形把手，球形柄，旋钮，小块,knob,[nɒb],http://sound.yywz123.com/qsbdcword/k/knob.mp3
n.卷筒，线轴；vi.蹒跚地走，旋转，骚乱，退缩，摇晃；vt.卷，卷...于轴上；旋转,reel,[ri:l],http://sound.yywz123.com/qsbdcword/r/reel.mp3
n.饰带，花边，缎带；v.结带子，饰以花边,lace,[leɪs],http://sound.yywz123.com/qsbdcword/l/lace.mp3
vi.发芽，萌芽；n.芽，花蕾,bud,[bʌd],http://sound.yywz123.com/qsbdcword/b/bud.mp3
n.面纱，掩饰物，修女；vt.给...戴面纱或面罩；vi.带面纱或面罩,veil,[veɪl],http://sound.yywz123.com/qsbdcword/v/veil.mp3
adj.富有想象力的，爱想象的,imaginative,[ɪˈmædʒɪnətɪv],http://sound.yywz123.com/qsbdcword/i/imaginative.mp3
vt.拐，绑架，劫持（某人）,kidnap,[ˈkɪdnæp],http://sound.yywz123.com/qsbdcword/k/kidnap.mp3
n.纯净，纯洁，纯度,purity,[ˈpjʊərəti],http://sound.yywz123.com/qsbdcword/p/purity.mp3
adj.难以移动，去除的，固执的，顽固的,stubborn,[ˈstʌbən],http://sound.yywz123.com/qsbdcword/s/stubborn.mp3
n.俚语，行话；vt.使用俚语，辱骂；vi.辱骂,slang,[slæŋ],http://sound.yywz123.com/qsbdcword/s/slang.mp3
n.目录，工商名录，指南；n.目录,directory,[dəˈrektəri],http://sound.yywz123.com/qsbdcword/d/directory.mp3
n.小册子,pamphlet,[ˈpæmflət],http://sound.yywz123.com/qsbdcword/p/pamphlet.mp3
n.步行者，行人；adj.徒步的，平淡无奇的，一般的,pedestrian,[pəˈdestriən],http://sound.yywz123.com/qsbdcword/p/pedestrian.mp3
n.礁，礁石，暗礁,reef,[ri:f],http://sound.yywz123.com/qsbdcword/r/reef.mp3
n.提到，说到，暗示，查看，查阅,reference,[ˈrefrəns],http://sound.yywz123.com/qsbdcword/r/reference.mp3
adj.没有考虑的，无深虑的，轻率的,thoughtless,[ˈθɔ:tləs],http://sound.yywz123.com/qsbdcword/t/thoughtless.mp3
adv.紧紧地，坚固地，牢固地,tightly,[ˈtaɪtli],http://sound.yywz123.com/qsbdcword/t/tightly.mp3
n.楼梯，楼梯间,staircase,[ˈsteəkeɪs],http://sound.yywz123.com/qsbdcword/s/staircase.mp3
n.伊甸乐园，天堂,paradise,[ˈpærədaɪs],http://sound.yywz123.com/qsbdcword/p/paradise.mp3
vt./vi.谨防，当心,beware,[bɪˈweə(r)],http://sound.yywz123.com/qsbdcword/b/beware.mp3
v.巡航，航游，缓慢巡行；n.海上航游,cruise,[kru:z],http://sound.yywz123.com/qsbdcword/c/cruise.mp3
n.汞，水银，水银柱,mercury,[ˈmɜ:kjəri],http://sound.yywz123.com/qsbdcword/m/mercury.mp3
adj.市的，市政的；n.政府证券,municipal,[mju:ˈnɪsɪpl],http://sound.yywz123.com/qsbdcword/m/municipal.mp3
adj.东方的，东方人的，东方文化的,oriental,[ˌɔ:riˈentl],http://sound.yywz123.com/qsbdcword/o/oriental.mp3
n.珍珠，珍珠母,pearl,[pɜ:l],http://sound.yywz123.com/qsbdcword/p/pearl.mp3
n.走失的家畜，浪子；adj.迷途的，偶然的；vi.迷路，彷徨,stray,[streɪ],http://sound.yywz123.com/qsbdcword/s/stray.mp3
n.悲伤，悲痛，悲伤的事，悲痛的缘由,grief,[gri:f],http://sound.yywz123.com/qsbdcword/g/grief.mp3
n.三倍之数，三个一组；adj.三倍的,triple,[ˈtrɪpl],http://sound.yywz123.com/qsbdcword/t/triple.mp3
n.普及，流行，名望，受欢迎,popularity,[ˌpɒpjuˈlærəti],http://sound.yywz123.com/qsbdcword/p/popularity.mp3
n.交响乐（曲），（色彩等的）和谐,symphony,[ˈsɪmfəni],http://sound.yywz123.com/qsbdcword/s/symphony.mp3
adj.奇异的，异乎寻常的，外（国）来的，外国产,exotic,[ɪgˈzɒtɪk],http://sound.yywz123.com/qsbdcword/e/exotic.mp3
adj.历史上著名的，具有历史意义的,historic,[hɪˈstɒrɪk],http://sound.yywz123.com/qsbdcword/h/historic.mp3
n.[pl.]问候，致意；n./v. 称赞，恭维,compliment,[ˈkɒmplɪmənt],http://sound.yywz123.com/qsbdcword/c/compliment.mp3
adj.女性的，女子气的,feminine,[ˈfemənɪn],http://sound.yywz123.com/qsbdcword/f/feminine.mp3
adj.可接受的，合意的，受欢迎的,acceptable,[əkˈseptəbl],http://sound.yywz123.com/qsbdcword/a/acceptable.mp3
n.沼泽，湿地；v.淹没，陷于沼泽,swamp,[swɒmp],http://sound.yywz123.com/qsbdcword/s/swamp.mp3
n.植物，草木，（植物）生长,vegetation,[ˌvedʒəˈteɪʃn],http://sound.yywz123.com/qsbdcword/v/vegetation.mp3
n.历史学家，编史家,historian,[hɪˈstɔ:riən],http://sound.yywz123.com/qsbdcword/h/historian.mp3
n.砖瓦；vt.铺以瓦，铺以瓷砖,tile,[taɪl],http://sound.yywz123.com/qsbdcword/t/tile.mp3
n.灵感，鼓励者，吸气,inspiration,[ˌɪnspəˈreɪʃn],http://sound.yywz123.com/qsbdcword/i/inspiration.mp3
n.托架，括号，等级；vt.套以括号，放在一起,bracket,[ˈbrækɪt],http://sound.yywz123.com/qsbdcword/b/bracket.mp3
vt.了解，理解，领会,comprehend,[ˌkɒmprɪˈhend],http://sound.yywz123.com/qsbdcword/c/comprehend.mp3
n.附件，附属品，（为全套衣服增加美感的）服饰,accessory,[əkˈsesəri],http://sound.yywz123.com/qsbdcword/a/accessory.mp3
n.赤道，（平分球形物体的面的）圆,equator,[ɪˈkweɪtə(r)],http://sound.yywz123.com/qsbdcword/e/equator.mp3
n.级别，等级，额定值，责骂，收视率,rating,[ˈreɪtɪŋ],http://sound.yywz123.com/qsbdcword/r/rating.mp3
n.恐怖主义者，恐怖分子,terrorist,[ˈterərɪst],http://sound.yywz123.com/qsbdcword/t/terrorist.mp3
n.栎树，橡树，栎木，橡木,oak,[əʊk],http://sound.yywz123.com/qsbdcword/o/oak.mp3
n.（雄）孔雀，爱炫耀的人；v.炫耀,peacock,[ˈpi:kɒk],http://sound.yywz123.com/qsbdcword/p/peacock.mp3
n.拱门，桥洞；v.拱起，成为弓形,arch,[ɑ:tʃ],http://sound.yywz123.com/qsbdcword/a/arch.mp3
n.声望，威望，威信,prestige,[preˈsti:ʒ],http://sound.yywz123.com/qsbdcword/p/prestige.mp3
adj.帝王的，至尊的；n.特等品,imperial,[ɪmˈpɪəriəl],http://sound.yywz123.com/qsbdcword/i/imperial.mp3
n.高原，平稳，稳定状态；vi.到达平稳阶段,plateau,[ˈplætəʊ],http://sound.yywz123.com/qsbdcword/p/plateau.mp3
n.恋爱关系，浪漫气氛，爱情小说，传奇,romance,[rəʊˈmæns],http://sound.yywz123.com/qsbdcword/r/romance.mp3
n.合唱，合唱队，齐声,chorus,[ˈkɔ:rəs],http://sound.yywz123.com/qsbdcword/c/chorus.mp3
n.轻敲，拍击，责骂，厉声说出，说唱音乐，谈话，最少量；vi.轻敲，敲门，表演说唱音乐，畅谈；vt.抓，抢，拍击,rap,[ræp],http://sound.yywz123.com/qsbdcword/r/rap.mp3
n.花，开花；vi.开花，发展,blossom,[ˈblɒsəm],http://sound.yywz123.com/qsbdcword/b/blossom.mp3
n.阀，阀门，电子管,valve,[vælv],http://sound.yywz123.com/qsbdcword/v/valve.mp3
n.(大学)院长，系主任，教务长,Dean,[di:n],http://sound.yywz123.com/qsbdcword/D/Dean.mp3
n.一针，疼痛，碎布条；v.缝合,stitch,[stɪtʃ],http://sound.yywz123.com/qsbdcword/s/stitch.mp3
adj.灭绝的，不再活跃的，熄灭了的，已废弃的,extinct,[ɪkˈstɪŋkt],http://sound.yywz123.com/qsbdcword/e/extinct.mp3
n.山峰，乘用马，框，衬纸；vi.增长，骑上（马）；vt.提升，爬上，装备,mount,[maʊnt],http://sound.yywz123.com/qsbdcword/m/mount.mp3
n.（罗马天主教的）教皇,pope,[pəʊp],http://sound.yywz123.com/qsbdcword/p/pope.mp3
n.（某一学科的）教学，讲授，指导，学费,tuition,[tjuˈɪʃn],http://sound.yywz123.com/qsbdcword/t/tuition.mp3
n.半球，半球地图,hemisphere,[ˈhemɪsfɪə(r)],http://sound.yywz123.com/qsbdcword/h/hemisphere.mp3
n.盛宴，筵席，节日,feast,[fi:st],http://sound.yywz123.com/qsbdcword/f/feast.mp3
n.啪地移动，突然断掉；v.猛咬，咬断，谩骂，砰然关上,snap,[snæp],http://sound.yywz123.com/qsbdcword/s/snap.mp3
vi.努力，奋斗，力争,strive,[straɪv],http://sound.yywz123.com/qsbdcword/s/strive.mp3
vt. 使嗡嗡叫；暗中散布 vi. 作嗡嗡声；东奔西忙 n. 嗡嗡声,buzz,[bʌz],http://sound.yywz123.com/qsbdcword/b/buzz.mp3
adj.运动的，机动,locomotive,[ˌləʊkəˈməʊtɪv],http://sound.yywz123.com/qsbdcword/l/locomotive.mp3
n.踏板；adj.脚的，踏脚的；v.用脚踏动，踩踏板,pedal,[ˈpedl],http://sound.yywz123.com/qsbdcword/p/pedal.mp3
n./v.突然抬起，摇摆，扔,toss,[tɒs],http://sound.yywz123.com/qsbdcword/t/toss.mp3
n.茎，干，船首，词干，血统；vt.堵住，阻止，抽去梗；vi.起源于，发生,stem,[stem],http://sound.yywz123.com/qsbdcword/s/stem.mp3
n.附录，附属物，阑尾，盲肠,appendix,[əˈpendɪks],http://sound.yywz123.com/qsbdcword/a/appendix.mp3
n.小报，会刊，简明新闻，新闻快报,bulletin,[ˈbʊlətɪn],http://sound.yywz123.com/qsbdcword/b/bulletin.mp3
adj.中间的，居间的，中级的；n.中间体，媒介物,intermediate,[ˌɪntəˈmi:diət],http://sound.yywz123.com/qsbdcword/i/intermediate.mp3
vi.（候鸟等）迁徙，移居（国外），迁移,migrate,[maɪˈgreɪt],http://sound.yywz123.com/qsbdcword/m/migrate.mp3
vt. 溅，泼；用...使液体飞溅 n. 飞溅的水；污点；卖弄 vi. 溅湿；溅开,splash,[splæʃ],http://sound.yywz123.com/qsbdcword/s/splash.mp3
