interpret,name,phonetic,sound
n.药丸，弹丸，屈辱；vt.将…做成药丸，形成丸状，使服药丸；挫败,pill,[pɪl],http://sound.yywz123.com/qsbdcword/p/pill.mp3
n.总统；总裁；校长；院长；会(社)长；主席,president,[ˈprezɪdənt],http://sound.yywz123.com/qsbdcword/p/president.mp3
n.教授，公开表示信仰的人,professor,[prəˈfesə(r)],http://sound.yywz123.com/qsbdcword/p/professor.mp3
n.吨，货物体积，容积单位,ton,[tʌn],http://sound.yywz123.com/qsbdcword/t/ton.mp3
vt.参加，注意，照料；vi.专心，留意，待命,attend,[əˈtend],http://sound.yywz123.com/qsbdcword/a/attend.mp3
prep.每，每一，根据，按照；由，经，以，靠,per,[pə(r)],http://sound.yywz123.com/qsbdcword/p/per.mp3
n.管，导管，输送管，管状器官，声带，烟斗，笛，管乐器vt.以管输送,pipe,[paɪp],http://sound.yywz123.com/qsbdcword/p/pipe.mp3
n.抽水机，打气筒；v.抽水，打气，盘问,pump,[pʌmp],http://sound.yywz123.com/qsbdcword/p/pump.mp3
vt.污染，败坏，弄脏,pollute,[pəˈlu:t],http://sound.yywz123.com/qsbdcword/p/pollute.mp3
n.轻打，水龙头，电话窃听；vt.从...放出液体，自...某人处获取，在...上装窃听器，轻拍；vi.轻拍,tap,[tæp],http://sound.yywz123.com/qsbdcword/t/tap.mp3
vt.幸免于；从…中生还；vi.幸存,survive,[səˈvaɪv],http://sound.yywz123.com/qsbdcword/s/survive.mp3
n.海草，海藻,seaweed,[ˈsi:wi:d],http://sound.yywz123.com/qsbdcword/s/seaweed.mp3
n.节目；项目(美program),programme,[ˈprəʊgræm],http://sound.yywz123.com/qsbdcword/p/programme.mp3
adv.真诚地；诚恳地,sincerely,[sɪnˈsɪəli],http://sound.yywz123.com/qsbdcword/s/sincerely.mp3
n.流，水流，人潮；vt.使流出，流动；vi. 流；涌进；飘扬,stream,[stri:m],http://sound.yywz123.com/qsbdcword/s/stream.mp3
n.总数，和，金额，全部，概略，顶点；vt.总计，概括；vi. 合计；[数]并，并集,sum,[sʌm],http://sound.yywz123.com/qsbdcword/s/sum.mp3
n.秘书，部长，大臣，书记,secretary,[ˈsekrətri],http://sound.yywz123.com/qsbdcword/s/secretary.mp3
n.全体人员，同事；棍棒，杆，拐杖，支柱，权杖；vt.为…配备人员,staff,[stɑ:f],http://sound.yywz123.com/qsbdcword/s/staff.mp3
n.瀑布,waterfall,[ˈwɔ:təfɔ:l],http://sound.yywz123.com/qsbdcword/w/waterfall.mp3
adv.在户外，在野外,outdoors,[ˌaʊtˈdɔ:z],http://sound.yywz123.com/qsbdcword/o/outdoors.mp3
n.裁缝师，成衣匠；vt.缝制，做裁缝，使...适应；vi.做裁缝,tailor,[ˈteɪlə(r)],http://sound.yywz123.com/qsbdcword/t/tailor.mp3
v.aux.（主要用于第一人称）将,shall,[ʃəl],http://sound.yywz123.com/qsbdcword/s/shall.mp3
adv.在前，向前，提前，在前面,ahead,[əˈhed],http://sound.yywz123.com/qsbdcword/a/ahead.mp3
n.竹；竹子；adj.用竹子制的,bamboo,[ˌbæmˈbu:],http://sound.yywz123.com/qsbdcword/b/bamboo.mp3
n.灯笼，提灯，航标灯；vt.装上提灯,lantern,[ˈlæntən],http://sound.yywz123.com/qsbdcword/l/lantern.mp3
n.纸盒，牛奶盒，糖果盒,carton,[ˈkɑ:tn],http://sound.yywz123.com/qsbdcword/c/carton.mp3
n.小餐馆；咖啡厅,cafe,[ˈkæfeɪ],http://sound.yywz123.com/qsbdcword/c/cafe.mp3
n.薄的切片，一部份；vt.切成薄片，分配；vi.切开；割破,slice,[slaɪs],http://sound.yywz123.com/qsbdcword/s/slice.mp3
n.（不可数）混合；混合物，混合剂,mixture,[ˈmɪkstʃə(r)],http://sound.yywz123.com/qsbdcword/m/mixture.mp3
n.火腿，大腿，笨拙的演员；adj.过火的，做作的；v.演得过火,ham,[hæm],http://sound.yywz123.com/qsbdcword/h/ham.mp3
n.针；vt.用针缝，激怒，嘲弄；vi.缝纫,needle,[ˈni:dl],http://sound.yywz123.com/qsbdcword/n/needle.mp3
n.指南针，罗盘；圆规；范围，界限,compass,[ˈkʌmpəs],http://sound.yywz123.com/qsbdcword/c/compass.mp3
n.[化]锡， 马口铁， 罐vt.涂锡于adj.锡制的,tin,[tɪn],http://sound.yywz123.com/qsbdcword/t/tin.mp3
n.饮食，节食，议会vt.照规定饮食vi. 忌食,diet,[ˈdaɪət],http://sound.yywz123.com/qsbdcword/d/diet.mp3
n.凉鞋，草鞋，檀香木；vt.穿以便鞋,sandal,[ˈsændl],http://sound.yywz123.com/qsbdcword/s/sandal.mp3
adj.相对的，比较的；n.亲戚，亲属,relative,[ˈrelətɪv],http://sound.yywz123.com/qsbdcword/r/relative.mp3
n.装饰，装饰品；装饰，装璜；勋章，奖章,decoration,[ˌdekəˈreɪʃn],http://sound.yywz123.com/qsbdcword/d/decoration.mp3
vi.缝纫；vt.缝制，缝补,sew,[səʊ],http://sound.yywz123.com/qsbdcword/s/sew.mp3
n.羽毛；翎毛；羽状物,feather,[ˈfeðə(r)],http://sound.yywz123.com/qsbdcword/f/feather.mp3
n.长度，长；期间，一段；程度，范围,length,[leŋθ],http://sound.yywz123.com/qsbdcword/l/length.mp3
n.（=harbor）海港,harbour,['hɑ:bə(r)],http://sound.yywz123.com/qsbdcword/h/harbour.mp3
n.大头针，针，别针，钉，栓，销子，插头，管脚，琐碎物；vt.将…用针别住，钉住,pin,[pɪn],http://sound.yywz123.com/qsbdcword/p/pin.mp3
n.（户外的）烤肉；vt.烤肉，烧烤,barbecue,[ˈbɑ:bɪkju:],http://sound.yywz123.com/qsbdcword/b/barbecue.mp3
n.长靴，踢，解雇，效用；vt.穿靴，踢，解雇，有用,boot,[bu:t],http://sound.yywz123.com/qsbdcword/b/boot.mp3
adj.令人恐惧的,frightening,[ˈfraɪtnɪŋ],http://sound.yywz123.com/qsbdcword/f/frightening.mp3
n.狭窄部份，海峡，隘路；adj.狭窄的，精密的，有限的；v.变窄，使...狭窄,narrow,[ˈnærəʊ],http://sound.yywz123.com/qsbdcword/n/narrow.mp3
adj.生的，未煮过的，未加工的,raw,[rɔ:],http://sound.yywz123.com/qsbdcword/r/raw.mp3
vi.呼吸；vt.轻声说，流露感情，注入,breathe,[bri:ð],http://sound.yywz123.com/qsbdcword/b/breathe.mp3
n.洞穴；窑洞,cave,[keɪv],http://sound.yywz123.com/qsbdcword/c/cave.mp3
adj.坏掉的，患病的，被制服的，断掉的；vbl.break的过去分词,broken,[ˈbrəʊkən],http://sound.yywz123.com/qsbdcword/b/broken.mp3
n.香烟，纸烟，烟卷,cigarette,[ˌsɪgəˈret],http://sound.yywz123.com/qsbdcword/c/cigarette.mp3
n.区，地区，行政区；vt.区，区域，地区,district,[ˈdɪstrɪkt],http://sound.yywz123.com/qsbdcword/d/district.mp3
n.灰尘，尘埃，粉末，花粉，土，骚乱vt.拂去灰尘，撒，弄成粉末vi. 拂去灰尘,dust,[dʌst],http://sound.yywz123.com/qsbdcword/d/dust.mp3
n.钻石，像钻石的物质，菱形，纸牌的方块，棒球内场；vt.用钻石装饰,diamond,[ˈdaɪəmənd],http://sound.yywz123.com/qsbdcword/d/diamond.mp3
n.商人（女）；女企业家,businesswoman,[ˈbɪznəsmæn],http://sound.yywz123.com/qsbdcword/b/businesswoman.mp3
n.董事会；木板；甲板；膳食；vi.寄宿；vt.上（飞机、车、船等）；用板盖上；给提供膳宿；,board,[bɔ:d],http://sound.yywz123.com/qsbdcword/b/board.mp3
n.电；电学,electricity,[ɪˌlekˈtrɪsəti],http://sound.yywz123.com/qsbdcword/e/electricity.mp3
adv.轻轻的；温和的,gently,[ˈdʒentli],http://sound.yywz123.com/qsbdcword/g/gently.mp3
n.孙女，外孙女,granddaughter,[ˈgrændɔ:tə(r)],http://sound.yywz123.com/qsbdcword/g/granddaughter.mp3
n.手帕，头巾，围巾,handkerchief,[ˈhæŋkətʃɪf],http://sound.yywz123.com/qsbdcword/h/handkerchief.mp3
adv.猛烈地；大量地；厉害地,heavily,[ˈhevɪli],http://sound.yywz123.com/qsbdcword/h/heavily.mp3
adj.努力工作的,hardworking,[hɑ:d'wɜ:kɪŋ],http://sound.yywz123.com/qsbdcword/h/hardworking.mp3
n.侄子，外甥,nephew,[ˈnefju:],http://sound.yywz123.com/qsbdcword/n/nephew.mp3
n.侄女，外甥女,niece,[ni:s],http://sound.yywz123.com/qsbdcword/n/niece.mp3
n.物，物体，目标，宾语；vi.反对；vt. 提出…作为反对的理由,object,[ˈɒbdʒɪkt],http://sound.yywz123.com/qsbdcword/o/object.mp3
n.印章，封条，海豹；v.盖印，封闭，猎海豹,seal,[si:l],http://sound.yywz123.com/qsbdcword/s/seal.mp3
"n.目标，目的；球门；终点；得分
",goal,[gəʊl],http://sound.yywz123.com/qsbdcword/g/goal.mp3
n.乐器，工具，仪器，器械,instrument,[ˈɪnstrəmənt],http://sound.yywz123.com/qsbdcword/i/instrument.mp3
n.阴影，荫，影子，影像，阴暗，预兆，少许，隐蔽处，庇护；vt.遮蔽，使朦胧，预示,shadow,[ˈʃædəʊ],http://sound.yywz123.com/qsbdcword/s/shadow.mp3
adj.音乐的，爱好音乐的；悦耳的；有音乐才能的,musical,[ˈmju:zɪkl],http://sound.yywz123.com/qsbdcword/m/musical.mp3
n.城堡，象棋中的车；vt.置于城堡中，筑城堡防御,castle,[ˈkɑ:sl],http://sound.yywz123.com/qsbdcword/c/castle.mp3
n.细绳，线，字符串，索，带子；一串，一行，一列；v.缚，扎，穿，串起，排成一列,string,[strɪŋ],http://sound.yywz123.com/qsbdcword/s/string.mp3
n.轮子，周期；vt.旋转，装以车轮，转动；vi. 旋转；突然转变方向；盘旋飞行,wheel,[wi:l],http://sound.yywz123.com/qsbdcword/w/wheel.mp3
adj.庞大的，巨大的；n.巨人，大力士，巨大的怪物,giant,[ˈdʒaɪənt],http://sound.yywz123.com/qsbdcword/g/giant.mp3
n.毫米，千分之一米,millimetre,[ˈmɪlimi:tə(r)],http://sound.yywz123.com/qsbdcword/m/millimetre.mp3
n.鼠，卑鄙的人，变节者；vi.背叛，捕鼠；vt.弄蓬松，告发,rat,[ræt],http://sound.yywz123.com/qsbdcword/r/rat.mp3
n.酸乳酪,yoghurt,['jəʊgɜ:t],http://sound.yywz123.com/qsbdcword/y/yoghurt.mp3
n./vt.预测；预报,forecast,[ˈfɔ:kɑ:st],http://sound.yywz123.com/qsbdcword/f/forecast.mp3
n.周期，循环，自行车；vi.循环，轮转，骑自行车；vt.使循环,cycle,[ˈsaɪkl],http://sound.yywz123.com/qsbdcword/c/cycle.mp3
(美centimeter)n.公分，厘米,centimetre,[ˈsentɪmi:tə(r)],http://sound.yywz123.com/qsbdcword/c/centimetre.mp3
n.(=kilogram)千克；公斤,kilogramme,['kɪləʊgræm],http://sound.yywz123.com/qsbdcword/k/kilogramme.mp3
n.幼儿园 adj.幼儿园的；启蒙阶段的,kindergarten,[ˈkɪndəgɑ:tn],http://sound.yywz123.com/qsbdcword/k/kindergarten.mp3
n.部分，章节，地段；断面，剖面；部门，科；阶层，界；vt.把…分成段,section,[ˈsekʃn],http://sound.yywz123.com/qsbdcword/s/section.mp3
n.牛排，鱼排，肉排,steak,[steɪk],http://sound.yywz123.com/qsbdcword/s/steak.mp3
n.小型公共汽车（只坐四人）,minibus,[ˈmɪnibʌs],http://sound.yywz123.com/qsbdcword/m/minibus.mp3
n.软件，程序设计,software,[ˈsɒftweə(r)],http://sound.yywz123.com/qsbdcword/s/software.mp3
adj.基本的；n.基本；要素,basic,[ˈbeɪsɪk],http://sound.yywz123.com/qsbdcword/b/basic.mp3
n.种子，萌芽，原由，根据，子孙，精液；vt.播种，结实，成熟，去...籽；vi.结实，播种,seed,[si:d],http://sound.yywz123.com/qsbdcword/s/seed.mp3
n.美；美景；美好的人或事物,beauty,[ˈbju:ti],http://sound.yywz123.com/qsbdcword/b/beauty.mp3
adj.有魔力的；n.魔法,magic,[ˈmædʒɪk],http://sound.yywz123.com/qsbdcword/m/magic.mp3
n.侦测，感应，感觉，感官，意识，观念，情理，知觉，理智；vt.感觉，觉察，了解,sense,[sens],http://sound.yywz123.com/qsbdcword/s/sense.mp3
vt.构造，建造，想出，作图；n.构成物,construct,[kənˈstrʌkt],http://sound.yywz123.com/qsbdcword/c/construct.mp3
n.木乃伊；妈咪(儿语),mummy,[ˈmʌmi],http://sound.yywz123.com/qsbdcword/m/mummy.mp3
n.蝙蝠，球棒；[计算机]DOS文件名:批文件,bat,[bæt],http://sound.yywz123.com/qsbdcword/b/bat.mp3
n.邻居；邻近的人(或物)，邻国,neighbour,['neɪbə(r)],http://sound.yywz123.com/qsbdcword/n/neighbour.mp3
n.打印机；印刷工人,printer,[ˈprɪntə(r)],http://sound.yywz123.com/qsbdcword/p/printer.mp3
n.流出，倾泻，骤雨；vt.倒，倾泻，蜂涌而来vi.倾泻；涌流；斟茶,pour,[pɔ:(r)],http://sound.yywz123.com/qsbdcword/p/pour.mp3
adj.顽皮的；淘气的,naughty,[ˈnɔ:ti],http://sound.yywz123.com/qsbdcword/n/naughty.mp3
vt.将…弄糟，混乱，妨碍，使紊乱；n.食堂，伙食，用膳，一份食品，混乱，乱七八糟，困境,mess,[mes],http://sound.yywz123.com/qsbdcword/m/mess.mp3
n.拇指；vt.示意要求搭车，用拇指翻页翻阅；vi.翻页,thumb,[θʌm],http://sound.yywz123.com/qsbdcword/t/thumb.mp3
n.野营，露营，帐幕生活,camping,[ˈkæmpɪŋ],http://sound.yywz123.com/qsbdcword/c/camping.mp3
n.炊具(锅、炉灶、烤炉等),cooker,[ˈkʊkə(r)],http://sound.yywz123.com/qsbdcword/c/cooker.mp3
n.茶壶,teapot,[ˈti:pɒt],http://sound.yywz123.com/qsbdcword/t/teapot.mp3
n.墨西哥人，墨西哥的,Mexican,[ˈmeksɪkən],http://sound.yywz123.com/qsbdcword/M/Mexican.mp3
n.墨西哥,Mexico,['meksɪkəʊ],http://sound.yywz123.com/qsbdcword/M/Mexico.mp3
vt.投递（信件，邮包等）；给…接生；vi.实现；传送；履行；投递,deliver,[dɪˈlɪvə(r)],http://sound.yywz123.com/qsbdcword/d/deliver.mp3
n.第一道菜；开端；起动器,starter,[ˈstɑ:tə(r)],http://sound.yywz123.com/qsbdcword/s/starter.mp3
n.仙女；小精灵,fairy,[ˈfeəri],http://sound.yywz123.com/qsbdcword/f/fairy.mp3
蘑菇；蘑菇状物；adj. 蘑菇形的；雨后蘑菇似的；vi. 迅速增长；采蘑菇,mushroom,[ˈmʌʃrʊm],http://sound.yywz123.com/qsbdcword/m/mushroom.mp3
adj.从前的，前者的；n.形成者，模型，样板,former,[ˈfɔ:mə(r)],http://sound.yywz123.com/qsbdcword/f/former.mp3
n.鹰,eagle,[ˈi:gl],http://sound.yywz123.com/qsbdcword/e/eagle.mp3
adj.有雾的，模糊的,foggy,[ˈfɒgi],http://sound.yywz123.com/qsbdcword/f/foggy.mp3
n.（行政、企业等的）部；局；处；科；部门；系,department,[dɪˈpɑ:tmənt],http://sound.yywz123.com/qsbdcword/d/department.mp3
n.（可数名词）接受者，接待者，收件人，收款人；接受器,receiver,[rɪˈsi:və(r)],http://sound.yywz123.com/qsbdcword/r/receiver.mp3
n.初学者，新手，生手,beginner,[bɪˈgɪnə(r)],http://sound.yywz123.com/qsbdcword/b/beginner.mp3
adj.东部的，东方的,eastern,[ˈi:stən],http://sound.yywz123.com/qsbdcword/e/eastern.mp3
vt.争论，辩论；vi. 辩论；n.争论，辩论,debate,[dɪˈbeɪt],http://sound.yywz123.com/qsbdcword/d/debate.mp3
n.条，棒，条状物；酒吧，（卖东西的）柜台,bar,[bɑ:(r)],http://sound.yywz123.com/qsbdcword/b/bar.mp3
vt.检查，细查；对…进行考试；vi. 检查，细查，调查,examine,[ɪgˈzæmɪn],http://sound.yywz123.com/qsbdcword/e/examine.mp3
n.女演员；女表演者,actress,[ˈæktrəs],http://sound.yywz123.com/qsbdcword/a/actress.mp3
n.(中、小学的)男学生，学童,schoolboy,[ˈsku:lbɔɪ],http://sound.yywz123.com/qsbdcword/s/schoolboy.mp3
n.小包，小盒；包裹；v.打包，装行李；包装,packet,[ˈpækɪt],http://sound.yywz123.com/qsbdcword/p/packet.mp3
n.罗马(意大利首都),Rome,[rəʊm],http://sound.yywz123.com/qsbdcword/R/Rome.mp3
adj.冰冻的，冷冻用的，严寒的,freezing,[ˈfri:zɪŋ],http://sound.yywz123.com/qsbdcword/f/freezing.mp3
n.一条面包，一只面包；vi.游荡，闲逛；懒散地工作,loaf,[ləʊf],http://sound.yywz123.com/qsbdcword/l/loaf.mp3
n.守卫者，警戒；vt.保卫，看守，当心；vi.警惕,guard,[gɑ:d],http://sound.yywz123.com/qsbdcword/g/guard.mp3
n.(男)主人，雇主；能手，名家，大师；[M-]硕士；v.精通，掌握,master,[ˈmɑ:stə(r)],http://sound.yywz123.com/qsbdcword/m/master.mp3
n.安慰，舒适，安慰者；vt.安慰，使（痛苦等）缓和,comfort,[ˈkʌmfət],http://sound.yywz123.com/qsbdcword/c/comfort.mp3
adj.缺席的，缺少的；vt.使缺席；prep.没有,absent,[ˈæbsənt],http://sound.yywz123.com/qsbdcword/a/absent.mp3
n.(小山)山腰；山坡,hillside,[ˈhɪlsaɪd],http://sound.yywz123.com/qsbdcword/h/hillside.mp3
adj.熟的，成熟的，时机成熟的；成年的，年高的,ripe,[raɪp],http://sound.yywz123.com/qsbdcword/r/ripe.mp3
n.专家，能手；adj.熟练的，有经验的；专门的，内行的,expert,[ˈekspɜ:t],http://sound.yywz123.com/qsbdcword/e/expert.mp3
n.园丁，花匠，园艺家,gardener,['ɡɑ:dnə(r)],http://sound.yywz123.com/qsbdcword/g/gardener.mp3
